Regulon	Size	NES	p.value	FDR	Sign
ZNF224	50	1.13	0.26	0.515	+
L3MBTL2	98	1.13	0.26	0.515	+
MED4	31	1.13	0.26	0.515	+
HIVEP1	31	1.13	0.26	0.515	+
ZNF592	32	1.13	0.26	0.515	+
NPHP1	87	1.12	0.261	0.515	+
PDK4	43	1.12	0.261	0.515	+
FOXD1	69	1.12	0.261	0.515	+
ZNF274	35	1.12	0.261	0.515	+
GTF2IRD2B	39	1.12	0.261	0.515	+
ECT2	53	1.12	0.262	0.516	+
EP300	50	1.12	0.262	0.516	+
NGEF	55	1.12	0.262	0.517	+
GNA11	52	1.12	0.263	0.517	+
MEIS3	204	1.12	0.263	0.517	+
RAB10	51	1.12	0.263	0.517	+
PKD1L3	28	1.12	0.263	0.517	+
RGMB	47	1.12	0.264	0.518	+
HOXC4	36	1.12	0.264	0.518	+
ZBTB38	29	1.12	0.264	0.518	+
PLEKHG1	42	1.12	0.265	0.518	+
HMGB1	99	1.11	0.265	0.518	+
CRX	33	1.11	0.266	0.519	+
ZFHX3	69	1.11	0.266	0.519	+
ATXN7	40	1.11	0.266	0.519	+
SENP1	25	1.11	0.266	0.519	+
NFE2L3	58	1.11	0.267	0.519	+
ZNF423	63	1.11	0.267	0.52	+
IQSEC3	33	1.11	0.268	0.521	+
TLE3	34	1.11	0.268	0.521	+
GTF2H3	65	1.11	0.269	0.522	+
MKNK2	43	1.11	0.269	0.522	+
BMP6	31	1.1	0.27	0.523	+
TAS2R38	32	1.1	0.27	0.523	+
TFRC	36	1.1	0.27	0.523	+
ZNHIT1	72	1.1	0.27	0.523	+
CAV1	36	1.1	0.27	0.523	+
KLF17	49	1.1	0.271	0.523	+
HRH2	43	1.1	0.271	0.523	+
PTPN14	40	1.1	0.271	0.523	+
IKZF4	40	1.1	0.273	0.525	+
DMRTB1	35	1.1	0.273	0.525	+
ID2	67	1.1	0.273	0.525	+
CEP290	45	1.09	0.274	0.525	+
ZNF232	57	1.09	0.274	0.525	+
MAP2K7	66	1.09	0.274	0.526	+
TAS2R4	27	1.09	0.275	0.526	+
ZNF18	34	1.09	0.275	0.526	+
GLRX2	59	1.09	0.275	0.526	+
ADRB2	25	1.09	0.276	0.527	+
WIZ	31	1.09	0.276	0.527	+
OR2Y1	28	1.09	0.276	0.527	+
PLEKHH3	28	1.09	0.276	0.527	+
CREBBP	77	1.09	0.277	0.527	+
MSGN1	40	1.09	0.278	0.529	+
GLRA1	32	1.08	0.28	0.531	+
ELANE	40	1.08	0.28	0.531	+
ZNF207	99	1.08	0.28	0.531	+
CCDC85B	67	1.08	0.28	0.532	+
FRYL	54	1.08	0.281	0.532	+
PCGF1	161	1.08	0.281	0.532	+
AGT	58	1.08	0.282	0.533	+
ZNF646	96	1.07	0.283	0.534	+
HOXA13	62	1.07	0.283	0.535	+
TCEB1	134	1.07	0.284	0.535	+
JMY	151	1.07	0.285	0.536	+
PTH2R	44	1.07	0.285	0.536	+
VAC14	70	1.07	0.285	0.536	+
IRF5	89	1.07	0.286	0.538	+
HOXC5	33	1.07	0.287	0.538	+
SIPA1L3	35	1.06	0.287	0.539	+
ZNF263	30	1.06	0.287	0.539	+
SFSWAP	159	1.06	0.287	0.539	+
MEF2D	59	1.06	0.287	0.539	+
HMG20B	88	1.06	0.288	0.539	+
MSRB2	87	1.06	0.29	0.541	+
PRKAR1B	40	1.06	0.29	0.541	+
IL20RB	57	1.06	0.29	0.542	+
MED11	85	1.06	0.291	0.542	+
RHEB	77	1.06	0.291	0.543	+
UTP11	53	1.06	0.291	0.543	+
HTR2B	30	1.05	0.293	0.545	+
IPO8	74	1.05	0.293	0.546	+
OR2W3	28	1.05	0.293	0.546	+
GSPT1	65	1.05	0.294	0.546	+
HOXB8	35	1.05	0.294	0.546	+
IL5	61	1.05	0.295	0.546	+
SETD1B	80	1.05	0.295	0.546	+
ZNF740	30	1.05	0.295	0.546	+
TFAP2E	49	1.05	0.295	0.546	+
ZFYVE19	40	1.05	0.295	0.546	+
SEBOX	52	1.05	0.296	0.546	+
CITED1	38	1.04	0.296	0.547	+
AEBP1	85	1.04	0.297	0.547	+
NXN	62	1.04	0.297	0.548	+
HDAC7	249	1.04	0.298	0.549	+
EPHB6	38	1.04	0.299	0.549	+
ZNF805	76	1.04	0.299	0.549	+
OR2A14	28	1.04	0.299	0.549	+
RFXAP	29	1.04	0.299	0.549	+
ZNF781	33	1.04	0.3	0.549	+
RFX8	224	1.04	0.3	0.549	+
ITGA6	36	1.04	0.3	0.549	+
LIMK1	128	1.03	0.301	0.551	+
ZNF747	65	1.03	0.302	0.551	+
ORC2	95	1.03	0.302	0.551	+
ZNF28	42	1.03	0.302	0.552	+
CCL28	35	1.03	0.302	0.552	+
POU1F1	32	1.03	0.303	0.552	+
RRN3	62	1.03	0.303	0.552	+
MYH11	75	1.03	0.303	0.553	+
ALMS1	34	1.03	0.304	0.553	+
BAZ2A	94	1.03	0.305	0.553	+
TFB2M	115	1.03	0.305	0.553	+
SCAND1	57	1.03	0.305	0.553	+
CBX5	88	1.02	0.305	0.553	+
ZNF547	50	1.02	0.305	0.553	+
STK11	34	1.02	0.306	0.553	+
FOSB	25	1.02	0.306	0.553	+
NEUROD1	42	1.02	0.306	0.554	+
EPC2	117	1.02	0.307	0.554	+
RAN	69	1.02	0.307	0.554	+
EPC1	96	1.02	0.307	0.554	+
OBSCN	35	1.02	0.307	0.555	+
ZBTB8OS	56	1.02	0.307	0.555	+
SKAP1	26	1.02	0.308	0.555	+
MAP3K2	86	1.02	0.308	0.555	+
ATN1	84	1.02	0.308	0.555	+
ZNF639	34	1.02	0.309	0.556	+
RFX1	29	1.02	0.31	0.556	+
ZNF679	55	1.02	0.31	0.556	+
PCBD2	251	1.01	0.31	0.557	+
CREB1	110	1.01	0.311	0.557	+
EN1	39	1.01	0.311	0.557	+
TNFRSF19	60	1.01	0.311	0.557	+
ROR1	28	1.01	0.311	0.557	+
COL4A3BP	38	1.01	0.312	0.557	+
ZBTB7A	49	1.01	0.312	0.557	+
CCL8	35	1.01	0.312	0.557	+
HEXIM2	114	1.01	0.313	0.558	+
PPP1R15B	53	1.01	0.313	0.558	+
LEPR	31	1.01	0.314	0.559	+
ZNF573	34	1.01	0.314	0.559	+
ACTL6B	71	1.01	0.314	0.559	+
RAB6C	46	1.01	0.315	0.56	+
NFATC3	36	1	0.316	0.561	+
OR6C65	34	1	0.316	0.561	+
SEPT9	27	1	0.317	0.561	+
PPP2R2D	29	1	0.317	0.561	+
ACTL6A	73	1	0.317	0.561	+
ATF5	44	1	0.317	0.561	+
YWHAQ	59	1	0.317	0.561	+
MED25	105	1	0.318	0.561	+
BRSK1	27	1	0.318	0.561	+
TLX3	44	1	0.318	0.561	+
EVX2	45	1	0.319	0.562	+
CLDN3	58	1	0.319	0.562	+
BHLHE41	112	1	0.319	0.562	+
RCAN1	31	0.99	0.32	0.563	+
ZNF575	32	0.99	0.321	0.563	+
FEZF1	25	0.99	0.321	0.563	+
ZNF699	47	0.99	0.321	0.563	+
LZTR1	53	0.99	0.321	0.563	+
ZNF675	28	0.99	0.321	0.563	+
RAPGEF1	25	0.99	0.321	0.563	+
POLR3K	82	0.99	0.322	0.565	+
FHL2	59	0.99	0.322	0.565	+
ZNF470	29	0.99	0.323	0.566	+
SP1	33	0.98	0.325	0.568	+
PLEKHM3	29	0.98	0.325	0.568	+
LIF	136	0.98	0.325	0.568	+
PLA2G1B	35	0.98	0.326	0.569	+
PRLH	35	0.98	0.327	0.569	+
HIST1H4K	32	0.98	0.327	0.57	+
TCF23	40	0.98	0.327	0.57	+
ONECUT3	49	0.98	0.328	0.571	+
PDK3	33	0.98	0.329	0.572	+
FOXK1	30	0.98	0.329	0.572	+
ZYX	69	0.97	0.33	0.573	+
GPR6	26	0.97	0.331	0.573	+
CNOT1	77	0.97	0.332	0.574	+
GNG8	36	0.97	0.333	0.575	+
SPRED2	33	0.97	0.333	0.575	+
GNAI3	51	0.97	0.334	0.576	+
NMI	50	0.97	0.334	0.577	+
OR10P1	42	0.96	0.335	0.577	+
CD24	27	0.96	0.335	0.577	+
ZBED3	84	0.96	0.336	0.578	+
OR9A2	32	0.96	0.336	0.578	+
ZNF273	149	0.96	0.337	0.579	+
ZNF428	64	0.96	0.337	0.579	+
WISP2	79	0.96	0.338	0.58	+
AGTR1	53	0.96	0.34	0.581	+
ERN2	101	0.96	0.34	0.581	+
HMX1	32	0.95	0.34	0.581	+
RAD17	28	0.95	0.34	0.581	+
ATIC	53	0.95	0.34	0.581	+
ZNF598	63	0.95	0.34	0.581	+
ZNF507	49	0.95	0.341	0.581	+
ZRANB3	32	0.95	0.342	0.582	+
PDK1	74	0.95	0.342	0.583	+
TBL3	39	0.95	0.344	0.584	+
NDEL1	25	0.95	0.344	0.584	+
OR4F17	31	0.95	0.344	0.584	+
RERG	58	0.95	0.344	0.584	+
ITPR2	66	0.95	0.344	0.584	+
UBB	48	0.95	0.344	0.584	+
OR1E1	30	0.94	0.345	0.584	+
NKX6-1	41	0.94	0.345	0.584	+
ZFPL1	54	0.94	0.345	0.585	+
PER3	42	0.94	0.346	0.585	+
CRK	27	0.94	0.346	0.586	+
BAZ2B	29	0.94	0.347	0.586	+
MLNR	25	0.94	0.347	0.586	+
MKX	110	0.94	0.347	0.586	+
MAMSTR	196	0.94	0.348	0.587	+
RPS6KA4	25	0.94	0.348	0.587	+
ZNF579	38	0.94	0.349	0.587	+
RBBP4	48	0.94	0.349	0.587	+
OR10V1	28	0.94	0.35	0.588	+
TIE1	29	0.94	0.35	0.588	+
KRAS	44	0.93	0.35	0.588	+
BAIAP2L2	93	0.93	0.351	0.589	+
TAS2R9	29	0.93	0.351	0.589	+
PCP2	25	0.93	0.351	0.589	+
UBE2V1	41	0.93	0.352	0.59	+
CHN2	27	0.93	0.352	0.59	+
ZNF92	32	0.93	0.353	0.59	+
ATP2A1	44	0.93	0.354	0.592	+
CREB5	71	0.93	0.354	0.592	+
MAPK14	35	0.93	0.354	0.592	+
DPF2	31	0.93	0.355	0.593	+
SEPT5	39	0.92	0.355	0.593	+
SOX9	41	0.92	0.356	0.593	+
TRIP10	45	0.92	0.356	0.593	+
INTS6	31	0.92	0.357	0.593	+
GARNL3	51	0.92	0.357	0.593	+
CUL3	31	0.92	0.357	0.594	+
DNM2	43	0.92	0.358	0.594	+
ACTN2	72	0.92	0.358	0.594	+
WSB2	26	0.92	0.358	0.594	+
LALBA	30	0.92	0.358	0.594	+
HNF1B	85	0.92	0.358	0.594	+
RAB11B	67	0.92	0.359	0.594	+
GMPS	73	0.92	0.359	0.594	+
GABRA6	25	0.92	0.36	0.594	+
CCNL1	49	0.92	0.36	0.594	+
PIGU	115	0.91	0.36	0.594	+
AXIN2	49	0.91	0.361	0.594	+
PAK4	28	0.91	0.361	0.594	+
MLLT1	72	0.91	0.361	0.594	+
MIXL1	53	0.91	0.361	0.594	+
ERCC2	197	0.91	0.361	0.594	+
SP100	40	0.91	0.362	0.595	+
WASL	61	0.91	0.363	0.595	+
KHDRBS3	90	0.91	0.363	0.595	+
IL6	47	0.91	0.364	0.595	+
KRT17	31	0.91	0.364	0.595	+
RAB13	53	0.91	0.364	0.595	+
IL1RL2	29	0.91	0.364	0.595	+
ZNF716	44	0.91	0.364	0.595	+
PDC	26	0.9	0.366	0.597	+
DR1	125	0.9	0.366	0.597	+
EIF4A2	41	0.9	0.367	0.597	+
BTAF1	69	0.9	0.367	0.597	+
NACC1	161	0.9	0.367	0.598	+
FBXO31	32	0.9	0.368	0.599	+
PXN	30	0.9	0.369	0.6	+
E4F1	148	0.9	0.37	0.6	+
GATAD2A	69	0.9	0.371	0.601	+
CREM	78	0.89	0.371	0.601	+
LRRFIP1	92	0.89	0.371	0.601	+
ETV1	118	0.89	0.371	0.601	+
RHOQ	45	0.89	0.372	0.601	+
MYPOP	62	0.89	0.373	0.601	+
AGER	112	0.89	0.373	0.602	+
GPS2	62	0.89	0.373	0.602	+
DBNL	50	0.89	0.375	0.603	+
GIT1	44	0.88	0.377	0.605	+
CSDE1	30	0.88	0.377	0.605	+
ZNF45	31	0.88	0.378	0.607	+
INPP4A	72	0.88	0.38	0.608	+
TTF1	78	0.88	0.38	0.608	+
JMJD6	56	0.88	0.38	0.608	+
HDGF	80	0.87	0.382	0.609	+
RGS14	115	0.87	0.382	0.609	+
ZFP28	25	0.87	0.382	0.61	+
NELFB	59	0.87	0.382	0.61	+
PRAME	38	0.87	0.383	0.61	+
PER1	40	0.87	0.383	0.61	+
MSX2	82	0.87	0.384	0.611	+
HOXD12	44	0.87	0.384	0.611	+
NCSTN	60	0.87	0.384	0.611	+
RAB33B	32	0.87	0.385	0.611	+
S1PR2	54	0.87	0.385	0.611	+
ING2	42	0.87	0.386	0.611	+
HBP1	37	0.87	0.386	0.611	+
RABL2B	45	0.87	0.387	0.613	+
OR7G1	33	0.86	0.388	0.613	+
HUS1	34	0.86	0.388	0.613	+
NKD2	27	0.86	0.388	0.613	+
DGKH	26	0.86	0.388	0.614	+
PPP1R13L	311	0.86	0.388	0.614	+
UNC5B	36	0.86	0.389	0.614	+
ZNF821	121	0.86	0.389	0.614	+
ZFP1	37	0.86	0.39	0.614	+
BBC3	25	0.86	0.39	0.615	+
PLAGL2	51	0.86	0.391	0.615	+
PAX3	49	0.86	0.392	0.616	+
OR52N1	37	0.86	0.392	0.616	+
SMARCD3	388	0.85	0.394	0.618	+
ARFGAP3	37	0.85	0.394	0.618	+
ZNF649	48	0.85	0.395	0.619	+
NMRAL1	40	0.85	0.396	0.62	+
HSBP1	169	0.85	0.396	0.62	+
ZNF443	47	0.85	0.397	0.62	+
AGFG1	33	0.85	0.397	0.621	+
OR6V1	43	0.84	0.399	0.622	+
MIER2	72	0.84	0.399	0.622	+
IHH	59	0.84	0.399	0.622	+
GLP2R	33	0.84	0.399	0.622	+
ITPKA	38	0.84	0.399	0.622	+
PHF12	78	0.84	0.401	0.623	+
ZNF420	55	0.84	0.401	0.623	+
ZNF616	26	0.84	0.401	0.624	+
GPR32	25	0.84	0.401	0.624	+
ZNF391	30	0.84	0.402	0.624	+
SERTAD3	79	0.84	0.403	0.624	+
MYOG	35	0.84	0.403	0.624	+
FZD1	27	0.84	0.403	0.624	+
ZBTB40	56	0.83	0.405	0.626	+
HIF3A	46	0.83	0.405	0.626	+
QKI	66	0.83	0.406	0.627	+
INSIG1	26	0.83	0.406	0.627	+
HOXC12	43	0.83	0.406	0.627	+
LRRK2	84	0.83	0.407	0.629	+
RAMP3	25	0.83	0.408	0.629	+
RHPN2	31	0.83	0.408	0.629	+
RXRG	42	0.83	0.409	0.63	+
GSX1	26	0.83	0.409	0.63	+
SOCS3	59	0.82	0.41	0.63	+
ZNF644	38	0.82	0.41	0.63	+
ZNF613	26	0.82	0.41	0.63	+
MINK1	92	0.82	0.411	0.631	+
STUB1	48	0.82	0.411	0.631	+
DLX1	62	0.82	0.411	0.631	+
PLP2	39	0.82	0.411	0.631	+
ZNF692	185	0.82	0.412	0.631	+
NAB2	73	0.82	0.412	0.631	+
TGIF2	52	0.82	0.412	0.631	+
ZNF491	52	0.82	0.414	0.633	+
PKD1	26	0.81	0.415	0.633	+
GABRG2	37	0.81	0.416	0.633	+
STAMBP	36	0.81	0.417	0.634	+
RASGRP2	36	0.81	0.418	0.635	+
TIAL1	38	0.81	0.418	0.635	+
SP4	36	0.81	0.42	0.638	+
ATG10	40	0.81	0.42	0.638	+
SBK2	34	0.81	0.421	0.638	+
KLF7	34	0.81	0.421	0.638	+
ZNF574	39	0.81	0.421	0.638	+
CHMP1A	48	0.8	0.422	0.639	+
LEO1	108	0.8	0.424	0.64	+
BAK1	59	0.8	0.424	0.64	+
PIK3R2	26	0.8	0.424	0.64	+
RGS16	31	0.8	0.424	0.64	+
ARHGDIA	39	0.8	0.425	0.64	+
POGZ	63	0.8	0.425	0.64	+
ZNF436	48	0.8	0.425	0.64	+
MTA1	77	0.8	0.425	0.64	+
KLF2	54	0.8	0.426	0.64	+
ZNF474	25	0.8	0.426	0.64	+
HIC1	68	0.79	0.427	0.64	+
ARNTL	47	0.79	0.427	0.64	+
SMARCAL1	48	0.79	0.427	0.64	+
ZSWIM2	32	0.79	0.428	0.641	+
NPAS2	58	0.79	0.428	0.641	+
NFATC2IP	45	0.79	0.428	0.641	+
ZNF429	26	0.79	0.429	0.642	+
IFT172	59	0.79	0.43	0.642	+
OR2A12	38	0.79	0.432	0.644	+
FOXC2	33	0.79	0.432	0.644	+
RAB26	28	0.78	0.433	0.644	+
IRS2	39	0.78	0.434	0.645	+
HCAR2	48	0.78	0.434	0.645	+
OR8A1	27	0.78	0.435	0.646	+
PDX1	39	0.78	0.435	0.646	+
DDX20	88	0.78	0.435	0.646	+
RACGAP1	35	0.78	0.436	0.647	+
MAFF	40	0.78	0.437	0.647	+
RALB	34	0.78	0.437	0.647	+
TAOK2	47	0.78	0.437	0.647	+
PLCD3	39	0.78	0.438	0.647	+
ZSCAN9	60	0.78	0.438	0.647	+
HOXB7	82	0.78	0.438	0.647	+
DNAJA3	37	0.78	0.438	0.647	+
KLHL31	125	0.78	0.438	0.647	+
SRSF3	69	0.77	0.438	0.647	+
CACNB3	85	0.77	0.439	0.647	+
CCL13	26	0.77	0.439	0.647	+
RGS11	53	0.77	0.439	0.648	+
SUZ12	152	0.77	0.44	0.648	+
EXT2	49	0.77	0.44	0.648	+
ZNF202	33	0.77	0.44	0.648	+
IRAK4	83	0.77	0.441	0.649	+
HOXD10	31	0.77	0.441	0.649	+
DLX5	115	0.77	0.442	0.649	+
HOXD3	42	0.77	0.442	0.649	+
KLF4	31	0.77	0.443	0.65	+
GHSR	29	0.77	0.444	0.651	+
ZNF324B	33	0.76	0.445	0.651	+
SMARCE1	104	0.76	0.445	0.651	+
HMG20A	25	0.76	0.445	0.652	+
SH2B1	38	0.76	0.445	0.652	+
SLC20A1	73	0.76	0.446	0.652	+
ELOF1	75	0.76	0.447	0.652	+
SF1	114	0.76	0.447	0.652	+
YAF2	203	0.76	0.447	0.652	+
GPR162	34	0.76	0.447	0.652	+
PRRX1	91	0.76	0.447	0.652	+
NRG2	30	0.76	0.448	0.653	+
TMEM102	28	0.76	0.448	0.653	+
MEF2B	30	0.76	0.45	0.655	+
ECM1	53	0.76	0.45	0.655	+
ZNF652	28	0.75	0.451	0.655	+
VPS72	27	0.75	0.451	0.655	+
CX3CL1	48	0.75	0.452	0.656	+
NAE1	71	0.75	0.452	0.656	+
YWHAB	41	0.75	0.452	0.656	+
MBD3	224	0.75	0.453	0.657	+
SQSTM1	96	0.75	0.454	0.657	+
ZNF780B	30	0.75	0.454	0.657	+
HOXB5	45	0.75	0.454	0.657	+
NOBOX	34	0.75	0.454	0.657	+
ZMIZ2	82	0.75	0.456	0.659	+
SCG5	42	0.75	0.456	0.659	+
TRIM55	51	0.74	0.457	0.66	+
RBAK	58	0.74	0.457	0.66	+
FGF18	27	0.74	0.459	0.661	+
FERD3L	27	0.74	0.46	0.662	+
RADIL	31	0.74	0.461	0.662	+
ID3	43	0.74	0.461	0.662	+
CASP8	29	0.74	0.461	0.662	+
DVL2	51	0.74	0.462	0.663	+
HOXB4	27	0.73	0.464	0.665	+
SMARCA4	98	0.73	0.464	0.665	+
BDKRB1	81	0.73	0.465	0.665	+
ZC3HAV1L	98	0.73	0.465	0.665	+
IKZF5	47	0.73	0.465	0.665	+
ZNF260	62	0.73	0.465	0.665	+
DVL1	39	0.73	0.466	0.666	+
MAP3K14	31	0.73	0.467	0.666	+
EYA1	84	0.73	0.467	0.666	+
OR2B6	25	0.73	0.468	0.667	+
KLF11	67	0.73	0.468	0.667	+
ADAP1	35	0.72	0.469	0.667	+
CAP2	43	0.72	0.469	0.667	+
ZSCAN22	42	0.72	0.47	0.668	+
PARD3	26	0.72	0.47	0.668	+
GNG10	47	0.72	0.472	0.67	+
FGFR3	47	0.72	0.474	0.671	+
MAP3K3	40	0.72	0.474	0.671	+
TSPAN12	33	0.71	0.475	0.672	+
COPS5	78	0.71	0.477	0.674	+
JUNB	39	0.71	0.478	0.675	+
KDM5B	51	0.71	0.478	0.675	+
SLK	67	0.71	0.479	0.675	+
TCF12	57	0.71	0.479	0.675	+
CIC	74	0.71	0.479	0.675	+
GRB2	46	0.7	0.481	0.677	+
QRFPR	36	0.7	0.482	0.678	+
ZNF706	41	0.7	0.483	0.679	+
BZW1	197	0.7	0.484	0.68	+
ZNF350	47	0.7	0.485	0.681	+
ZC3H18	73	0.7	0.485	0.681	+
AGAP5	64	0.7	0.486	0.682	+
OR9K2	32	0.69	0.488	0.683	+
TLX1	31	0.69	0.489	0.684	+
TCEA2	105	0.69	0.489	0.684	+
ZCCHC2	60	0.69	0.489	0.684	+
TIPARP	40	0.69	0.489	0.684	+
EPHA2	67	0.69	0.49	0.685	+
ZMYM5	26	0.69	0.49	0.685	+
HDAC10	188	0.69	0.491	0.685	+
ZBED9	36	0.69	0.492	0.686	+
HEYL	31	0.68	0.494	0.687	+
ZNF212	26	0.68	0.494	0.687	+
ACVR2B	51	0.68	0.494	0.687	+
NR1H3	102	0.68	0.496	0.689	+
GCM2	40	0.68	0.496	0.689	+
MED30	47	0.68	0.496	0.689	+
DBX1	38	0.68	0.497	0.689	+
BTRC	27	0.68	0.498	0.689	+
ARHGAP10	33	0.68	0.499	0.69	+
PRKAA1	33	0.68	0.499	0.69	+
ENY2	80	0.67	0.5	0.691	+
COPS2	74	0.67	0.5	0.691	+
GRM6	33	0.67	0.5	0.691	+
ZSWIM4	48	0.67	0.501	0.691	+
ZNF577	41	0.67	0.501	0.691	+
OR10T2	29	0.67	0.502	0.691	+
FOSL1	68	0.67	0.502	0.692	+
MDFI	43	0.67	0.503	0.693	+
PADI4	73	0.67	0.503	0.693	+
NR2E1	44	0.67	0.504	0.693	+
XRCC6	103	0.67	0.504	0.693	+
ZNF562	25	0.67	0.506	0.695	+
PPP2R5C	125	0.66	0.507	0.696	+
RFX5	43	0.66	0.509	0.698	+
TNP1	58	0.66	0.509	0.698	+
PRKD1	48	0.66	0.51	0.699	+
ROCK2	63	0.66	0.511	0.699	+
GRIN2A	29	0.66	0.511	0.7	+
RREB1	48	0.66	0.512	0.7	+
ADCYAP1R1	25	0.65	0.513	0.7	+
DTX3	46	0.65	0.513	0.7	+
FGF22	25	0.65	0.514	0.7	+
RAP1A	66	0.65	0.514	0.7	+
ZFP92	30	0.65	0.515	0.701	+
FLII	98	0.65	0.516	0.702	+
OR6B1	32	0.65	0.516	0.702	+
ZNF648	51	0.65	0.516	0.702	+
CDC42EP1	33	0.65	0.517	0.702	+
OR3A3	31	0.65	0.518	0.702	+
GIPR	41	0.65	0.518	0.702	+
SYNGAP1	68	0.65	0.518	0.702	+
TAS2R8	26	0.65	0.518	0.702	+
LOXL2	504	0.65	0.518	0.702	+
ZBED4	49	0.64	0.519	0.703	+
PIP4K2B	48	0.64	0.52	0.704	+
ZNF510	47	0.64	0.52	0.704	+
GPR161	48	0.64	0.521	0.704	+
CORO1C	57	0.64	0.521	0.704	+
POU4F1	30	0.64	0.522	0.705	+
ZNF773	25	0.64	0.522	0.705	+
NKX2-8	44	0.64	0.522	0.705	+
SRI	58	0.64	0.525	0.707	+
GAB2	28	0.63	0.527	0.709	+
POFUT1	71	0.63	0.528	0.709	+
RASAL2	46	0.63	0.53	0.712	+
ATF7IP2	98	0.63	0.531	0.713	+
DLG4	38	0.63	0.531	0.713	+
OR2L2	39	0.63	0.532	0.713	+
NUP93	45	0.63	0.532	0.713	+
ZNF492	30	0.63	0.532	0.713	+
KDM3B	37	0.62	0.534	0.715	+
OR11A1	30	0.62	0.534	0.715	+
XRN2	241	0.62	0.536	0.716	+
RFX4	35	0.62	0.536	0.717	+
CBX8	54	0.62	0.538	0.718	+
ZNF653	74	0.61	0.539	0.719	+
ZNF286A	58	0.61	0.539	0.719	+
NHLH1	25	0.61	0.54	0.719	+
PCGF3	242	0.61	0.541	0.72	+
DPRX	27	0.61	0.541	0.72	+
ZNF526	30	0.61	0.542	0.721	+
MBD1	44	0.61	0.543	0.722	+
DDAH2	35	0.61	0.543	0.722	+
E2F4	31	0.61	0.544	0.722	+
HIST1H4L	36	0.61	0.544	0.722	+
SGK1	25	0.61	0.544	0.722	+
ZNF670	37	0.61	0.545	0.722	+
ZNF615	48	0.6	0.545	0.722	+
OR7A17	28	0.6	0.547	0.723	+
ADIPOQ	27	0.6	0.547	0.723	+
IRX3	69	0.6	0.548	0.724	+
SAP30L	78	0.6	0.549	0.725	+
RABIF	69	0.6	0.55	0.725	+
FUS	32	0.6	0.55	0.725	+
OR4C46	32	0.6	0.55	0.725	+
ZNF136	65	0.6	0.551	0.725	+
MCM7	179	0.59	0.553	0.728	+
ARL14	28	0.59	0.554	0.729	+
GLI2	49	0.59	0.555	0.729	+
SORBS1	32	0.59	0.556	0.73	+
HIST1H1D	37	0.59	0.556	0.73	+
ZNF181	52	0.59	0.556	0.73	+
MORC1	51	0.59	0.556	0.73	+
ACTB	35	0.59	0.558	0.732	+
TCF25	27	0.59	0.558	0.732	+
ZNF8	33	0.58	0.559	0.732	+
GATAD1	35	0.58	0.559	0.732	+
ASB6	58	0.58	0.56	0.732	+
FANCF	28	0.58	0.56	0.732	+
ADAMTS1	25	0.58	0.562	0.734	+
LGALS9	26	0.58	0.563	0.734	+
GPR148	33	0.58	0.563	0.734	+
FEV	51	0.58	0.564	0.734	+
SLC35B2	39	0.58	0.564	0.734	+
MKL2	41	0.58	0.565	0.734	+
NKRF	56	0.57	0.566	0.736	+
ZSCAN2	76	0.57	0.566	0.736	+
SIX5	62	0.57	0.566	0.736	+
ZNF430	33	0.57	0.567	0.736	+
TSC2	48	0.57	0.567	0.736	+
MAPK3	30	0.57	0.567	0.736	+
OR8G5	26	0.57	0.569	0.738	+
ILF2	97	0.57	0.571	0.739	+
COMMD7	130	0.56	0.573	0.741	+
LEF1	91	0.56	0.573	0.741	+
CLTC	91	0.56	0.573	0.741	+
RHOT1	32	0.56	0.574	0.742	+
EDNRB	29	0.56	0.575	0.742	+
RPS6KA3	41	0.56	0.575	0.742	+
ZNF114	72	0.56	0.575	0.742	+
IL22RA1	75	0.56	0.575	0.742	+
MAP3K6	25	0.56	0.576	0.743	+
TRIP6	35	0.56	0.576	0.743	+
ZSCAN25	49	0.56	0.578	0.745	+
ZSWIM6	83	0.56	0.579	0.745	+
ZNF594	48	0.56	0.579	0.745	+
NFIL3	41	0.55	0.579	0.745	+
EGR1	26	0.55	0.579	0.745	+
DLX6	26	0.55	0.579	0.745	+
GRB10	44	0.55	0.581	0.746	+
TAB1	70	0.55	0.581	0.746	+
OR7C2	27	0.55	0.581	0.746	+
MXD4	63	0.55	0.582	0.747	+
IL4	53	0.55	0.585	0.749	+
SP6	42	0.54	0.586	0.75	+
PWP2	32	0.54	0.586	0.75	+
SMARCC2	50	0.54	0.587	0.751	+
PTPN1	31	0.54	0.587	0.751	+
TBPL1	147	0.54	0.588	0.752	+
BPTF	78	0.54	0.589	0.752	+
ZNF763	42	0.54	0.589	0.752	+
TAX1BP3	53	0.54	0.589	0.752	+
AEN	32	0.54	0.59	0.753	+
DUXA	40	0.54	0.59	0.753	+
TRAF7	74	0.54	0.59	0.753	+
DGKZ	96	0.54	0.591	0.753	+
DOK3	69	0.54	0.591	0.753	+
ZNF791	38	0.54	0.591	0.753	+
SUPT3H	337	0.54	0.591	0.753	+
DCAF6	94	0.53	0.593	0.754	+
HTR1A	32	0.53	0.593	0.755	+
MCL1	59	0.53	0.594	0.755	+
RCOR3	101	0.53	0.595	0.756	+
TARBP2	162	0.53	0.596	0.757	+
TBR1	45	0.53	0.598	0.758	+
ZNF365	102	0.53	0.599	0.759	+
NEUROG1	46	0.53	0.599	0.759	+
