Regulon,Size,NES,p.value,FDR,Sign
ZCRB1_P,54,0.55,0.583,0.768,+
ZNF250_P,53,0.55,0.584,0.769,+
IGFBP2_P,41,0.54,0.587,0.772,+
ZBTB20_P,32,0.54,0.588,0.772,+
PTPN2_P,27,0.54,0.589,0.773,+
HOMEZ_P,72,0.54,0.59,0.773,+
GLIS2_P,97,0.54,0.59,0.773,+
CD47_P,67,0.54,0.592,0.776,+
ZMIZ1_P,99,0.53,0.593,0.776,+
SUPT20H_P,47,0.53,0.593,0.776,+
YAF2_P,68,0.53,0.593,0.776,+
PBX3_P,38,0.53,0.594,0.776,+
DGKA_P,33,0.53,0.594,0.776,+
ZNF410_P,87,0.53,0.594,0.776,+
PLEKHG4_P,35,0.53,0.595,0.777,+
STAT1_P,131,0.53,0.596,0.777,+
BAD_P,86,0.53,0.597,0.777,+
RAP2B_P,29,0.53,0.598,0.778,+
TRAF5_P,30,0.52,0.6,0.779,+
NUP214_P,107,0.52,0.6,0.779,+
PCBD2_P,303,0.52,0.601,0.779,+
CAMK1_P,85,0.52,0.601,0.779,+
RHPN2_P,42,0.52,0.603,0.78,+
MED17_P,30,0.52,0.603,0.78,+
PRKAA1_P,32,0.52,0.604,0.781,+
MSH3_P,33,0.52,0.605,0.781,+
PKD1_P,170,0.51,0.607,0.783,+
NRIP1_P,71,0.51,0.607,0.783,+
MAPK14_P,33,0.51,0.608,0.783,+
SPOP_P,34,0.51,0.608,0.783,+
DIDO1_P,40,0.51,0.609,0.783,+
TFE3_P,49,0.51,0.609,0.783,+
SIRT3_P,182,0.51,0.61,0.784,+
WNK2_P,32,0.51,0.61,0.784,+
MAPK8IP3_P,77,0.51,0.611,0.784,+
NACA_P,178,0.51,0.612,0.784,+
CIT_P,56,0.51,0.613,0.785,+
NR3C1_P,75,0.51,0.613,0.785,+
INSIG2_P,41,0.51,0.613,0.785,+
STXBP4_P,38,0.51,0.614,0.785,+
MDM4_P,150,0.5,0.615,0.785,+
ELP3_P,107,0.5,0.615,0.785,+
RAB11B_P,79,0.5,0.618,0.788,+
SETD3_P,123,0.5,0.618,0.788,+
PICK1_P,75,0.5,0.619,0.788,+
MEAF6_P,177,0.5,0.619,0.788,+
ELF2_P,51,0.5,0.62,0.788,+
ZNF335_P,151,0.49,0.621,0.788,+
MED23_P,33,0.49,0.621,0.789,+
SUPT3H_P,58,0.49,0.622,0.789,+
ETV3_P,74,0.49,0.622,0.789,+
PRDM10_P,41,0.49,0.623,0.789,+
ZNF664_P,62,0.49,0.625,0.791,+
ZBTB7B_P,86,0.49,0.627,0.793,+
ZBTB11_P,84,0.48,0.628,0.793,+
TBPL1_P,86,0.48,0.628,0.793,+
TESC_P,376,0.48,0.629,0.793,+
RAB28_P,55,0.48,0.629,0.793,+
ARAF_P,62,0.48,0.63,0.794,+
GATAD1_P,71,0.48,0.63,0.794,+
DST_P,52,0.48,0.631,0.794,+
DEAF1_P,163,0.48,0.632,0.794,+
TBK1_P,84,0.48,0.634,0.795,+
EGFR_P,38,0.48,0.634,0.795,+
ICK_P,60,0.48,0.634,0.795,+
IRF5_P,94,0.47,0.637,0.796,+
SP1_P,85,0.47,0.638,0.797,+
IQSEC2_P,40,0.47,0.639,0.797,+
ADAP1_P,77,0.47,0.642,0.799,+
WHSC1L1_P,29,0.46,0.642,0.799,+
BPTF_P,145,0.46,0.643,0.799,+
TCEAL8_P,66,0.46,0.644,0.799,+
APAF1_P,60,0.46,0.646,0.801,+
DDX5_P,72,0.46,0.646,0.801,+
ARHGAP32_P,47,0.46,0.647,0.802,+
ARL5B_P,34,0.46,0.648,0.802,+
HACD3_P,60,0.45,0.65,0.803,+
SP3_P,112,0.45,0.651,0.804,+
SRFBP1_P,171,0.45,0.652,0.804,+
ANGPTL3_P,34,0.45,0.653,0.804,+
PEX14_P,107,0.45,0.654,0.804,+
CD274_P,39,0.45,0.656,0.805,+
BHLHE40_P,132,0.45,0.656,0.805,+
PIR_P,166,0.45,0.656,0.805,+
MED8_P,107,0.44,0.657,0.805,+
HMGN2_P,119,0.44,0.657,0.805,+
MADD_P,47,0.44,0.658,0.805,+
PPP1R2_P,54,0.44,0.658,0.805,+
ZNF732_P,48,0.44,0.659,0.805,+
TSPAN8_P,93,0.44,0.66,0.805,+
RAB2B_P,38,0.44,0.661,0.805,+
NUMA1_P,115,0.44,0.661,0.805,+
SMARCD3_P,171,0.44,0.661,0.805,+
ASCC2_P,94,0.44,0.662,0.806,+
RNF141_P,108,0.44,0.663,0.806,+
PLCB1_P,36,0.44,0.663,0.806,+
TARBP1_P,73,0.43,0.666,0.808,+
TFIP11_P,88,0.43,0.67,0.811,+
ASAP1_P,88,0.43,0.67,0.811,+
BCAM_P,34,0.43,0.67,0.811,+
MKL2_P,33,0.43,0.67,0.811,+
WSB1_P,33,0.42,0.671,0.811,+
TCEA2_P,90,0.42,0.673,0.813,+
PPP2R2A_P,26,0.42,0.673,0.813,+
TBC1D22A_P,51,0.42,0.674,0.813,+
GNAI3_P,41,0.42,0.674,0.813,+
NAA16_P,118,0.42,0.675,0.813,+
RAPH1_P,52,0.42,0.676,0.814,+
TSC22D2_P,163,0.42,0.676,0.814,+
RAB11A_P,63,0.42,0.677,0.815,+
SENP2_P,52,0.41,0.679,0.815,+
SCAP_P,69,0.41,0.68,0.815,+
MYNN_P,124,0.41,0.68,0.815,+
TRIM32_P,113,0.41,0.68,0.815,+
NMI_P,83,0.41,0.68,0.815,+
TGIF1_P,66,0.41,0.681,0.815,+
SKI_P,57,0.41,0.681,0.815,+
SPRED2_P,33,0.41,0.682,0.815,+
PTK7_P,56,0.41,0.682,0.815,+
NSD1_P,84,0.41,0.683,0.815,+
SHISA5_P,58,0.41,0.685,0.816,+
EPS8_P,26,0.41,0.685,0.816,+
MIER2_P,73,0.4,0.687,0.818,+
TIAL1_P,54,0.4,0.687,0.818,+
IL13RA1_P,57,0.4,0.687,0.818,+
SMAD5_P,51,0.4,0.69,0.82,+
CCNK_P,38,0.4,0.69,0.82,+
LRCH4_P,171,0.4,0.691,0.82,+
CBFA2T2_P,109,0.4,0.691,0.82,+
SIRT7_P,278,0.4,0.692,0.821,+
TCF7L2_P,60,0.39,0.693,0.822,+
PIKFYVE_P,158,0.39,0.694,0.822,+
ATN1_P,67,0.39,0.694,0.822,+
BDP1_P,75,0.39,0.696,0.823,+
ATF7IP_P,85,0.39,0.696,0.823,+
ARID2_P,139,0.39,0.697,0.824,+
FEZ2_P,32,0.39,0.698,0.824,+
CREBZF_P,59,0.39,0.699,0.825,+
SNW1_P,40,0.38,0.701,0.825,+
GNG12_P,88,0.38,0.701,0.825,+
ZC3H4_P,71,0.38,0.701,0.825,+
PCGF2_P,95,0.38,0.702,0.825,+
KRAS_P,60,0.38,0.702,0.825,+
VGLL4_P,98,0.38,0.702,0.825,+
ZNF467_P,78,0.38,0.705,0.827,+
KMT5B_P,102,0.38,0.706,0.828,+
KAT8_P,219,0.38,0.707,0.829,+
PDE4D_P,68,0.37,0.708,0.829,+
EHMT1_P,131,0.37,0.711,0.831,+
CDK6_P,36,0.37,0.711,0.831,+
AGPAT2_P,77,0.37,0.712,0.831,+
TAPT1_P,41,0.37,0.713,0.832,+
ZC3H12D_P,35,0.37,0.714,0.833,+
MAX_P,70,0.36,0.715,0.833,+
ZFAND2B_P,54,0.36,0.716,0.833,+
RPS6KA3_P,50,0.36,0.716,0.833,+
DDAH1_P,60,0.36,0.716,0.833,+
AEBP2_P,81,0.36,0.716,0.833,+
ZNF652_P,60,0.36,0.716,0.833,+
DENND4A_P,64,0.35,0.726,0.841,+
ANTXR1_P,54,0.35,0.726,0.841,+
KAT2A_P,319,0.35,0.73,0.843,+
ITPR3_P,84,0.34,0.731,0.843,+
ZNF827_P,32,0.34,0.731,0.843,+
MAPKAPK2_P,28,0.34,0.731,0.843,+
ZNHIT6_P,137,0.34,0.732,0.844,+
GKAP1_P,61,0.34,0.734,0.846,+
PER2_P,69,0.34,0.737,0.847,+
TDG_P,137,0.34,0.737,0.847,+
ROR2_P,54,0.33,0.739,0.848,+
RAP1A_P,67,0.33,0.74,0.849,+
ARHGEF38_P,51,0.33,0.742,0.851,+
EDRF1_P,106,0.33,0.744,0.852,+
ZBTB3_P,25,0.33,0.744,0.852,+
PRDM1_P,41,0.32,0.75,0.857,+
MAPKAPK3_P,55,0.32,0.751,0.857,+
ZNF740_P,40,0.32,0.751,0.857,+
PATZ1_P,99,0.32,0.751,0.857,+
SSBP4_P,157,0.32,0.752,0.857,+
PPP1R1B_P,44,0.31,0.753,0.858,+
MUL1_P,52,0.31,0.754,0.858,+
SRCAP_P,36,0.31,0.755,0.859,+
RAB22A_P,25,0.31,0.76,0.863,+
ARNTL_P,56,0.3,0.761,0.864,+
KLF3_P,94,0.3,0.763,0.865,+
ZNF691_P,71,0.3,0.764,0.865,+
SCMH1_P,41,0.3,0.765,0.865,+
LIMD1_P,52,0.3,0.767,0.867,+
TRPV4_P,31,0.3,0.768,0.867,+
SNAPC3_P,86,0.29,0.77,0.869,+
ZMAT2_P,43,0.29,0.771,0.869,+
DYRK1B_P,128,0.29,0.772,0.869,+
CBX3_P,168,0.29,0.773,0.869,+
ZNF281_P,61,0.29,0.774,0.87,+
CHD3_P,109,0.29,0.774,0.87,+
ZNF7_P,35,0.28,0.776,0.871,+
RAP1GDS1_P,56,0.28,0.777,0.872,+
CNOT6_P,49,0.28,0.778,0.872,+
GPBP1L1_P,70,0.28,0.778,0.872,+
RAB20_P,31,0.28,0.779,0.872,+
ABL1_P,57,0.28,0.783,0.876,+
NDFIP1_P,109,0.27,0.783,0.876,+
NEK6_P,27,0.27,0.786,0.879,+
RAB4A_P,85,0.27,0.788,0.88,+
GTF2IRD1_P,67,0.27,0.789,0.88,+
ZCCHC17_P,38,0.27,0.789,0.88,+
DDX20_P,55,0.26,0.791,0.882,+
ZBED1_P,53,0.26,0.792,0.883,+
ACAD8_P,162,0.26,0.796,0.885,+
CSNK1G3_P,59,0.25,0.799,0.887,+
ARHGAP12_P,57,0.25,0.802,0.888,+
UBE2N_P,90,0.25,0.804,0.891,+
PLCH1_P,61,0.25,0.805,0.892,+
GTF2A1_P,176,0.24,0.806,0.892,+
TGFB3_P,44,0.24,0.807,0.892,+
ZNF644_P,36,0.24,0.807,0.893,+
GIGYF1_P,77,0.24,0.808,0.893,+
MTA1_P,46,0.24,0.809,0.894,+
SORL1_P,26,0.24,0.809,0.894,+
KLF5_P,229,0.24,0.811,0.895,+
NFATC1_P,57,0.24,0.813,0.896,+
ZDHHC16_P,108,0.23,0.815,0.897,+
CHD1_P,39,0.23,0.817,0.897,+
CRYM_P,251,0.23,0.818,0.898,+
RPH3AL_P,68,0.23,0.819,0.898,+
ATF1_P,200,0.23,0.819,0.898,+
UBA3_P,72,0.23,0.82,0.898,+
ASB9_P,31,0.22,0.822,0.899,+
ZNF821_P,146,0.22,0.824,0.9,+
ELL_P,130,0.22,0.825,0.9,+
ZNF239_P,59,0.22,0.825,0.9,+
GRK2_P,43,0.22,0.826,0.9,+
TMX1_P,26,0.22,0.829,0.902,+
RAD17_P,30,0.21,0.833,0.906,+
RELA_P,75,0.21,0.834,0.906,+
PDK3_P,53,0.21,0.835,0.906,+
CXCL10_P,37,0.21,0.836,0.907,+
ZSCAN31_P,46,0.2,0.844,0.913,+
BRPF1_P,32,0.2,0.844,0.913,+
SGSM2_P,54,0.19,0.846,0.914,+
TEC_P,44,0.19,0.846,0.914,+
ZNF148_P,124,0.19,0.847,0.914,+
DNM2_P,44,0.19,0.847,0.914,+
RGS12_P,49,0.19,0.848,0.914,+
ZNF100_P,61,0.19,0.848,0.914,+
GBF1_P,109,0.19,0.851,0.915,+
GNL1_P,63,0.19,0.851,0.915,+
ELF1_P,154,0.19,0.853,0.916,+
GPR39_P,38,0.19,0.853,0.916,+
WWP1_P,27,0.18,0.856,0.917,+
SIN3A_P,41,0.18,0.856,0.917,+
TFCP2_P,89,0.18,0.856,0.917,+
FBXW4_P,65,0.18,0.857,0.917,+
PCSK6_P,38,0.18,0.857,0.917,+
PBX2_P,55,0.18,0.857,0.917,+
CARHSP1_P,54,0.18,0.857,0.917,+
NOCT_P,86,0.18,0.861,0.92,+
AIP_P,83,0.17,0.861,0.92,+
FAM175A_P,113,0.17,0.863,0.92,+
ARHGAP1_P,59,0.17,0.863,0.92,+
MAP3K1_P,51,0.17,0.863,0.92,+
CALML5_P,50,0.17,0.863,0.92,+
ZCCHC11_P,44,0.17,0.865,0.921,+
ZNF391_P,51,0.17,0.866,0.921,+
RORC_P,193,0.17,0.867,0.921,+
NCOR2_P,108,0.17,0.868,0.922,+
FLNB_P,76,0.17,0.869,0.922,+
MAP4K2_P,43,0.16,0.874,0.927,+
NKIRAS1_P,29,0.16,0.875,0.927,+
CIR1_P,80,0.16,0.875,0.927,+
YWHAB_P,27,0.15,0.877,0.927,+
ZBED9_P,30,0.15,0.877,0.927,+
CASP9_P,28,0.15,0.878,0.928,+
ASB13_P,39,0.15,0.883,0.932,+
PTPRJ_P,33,0.15,0.885,0.933,+
TGFBRAP1_P,91,0.14,0.889,0.936,+
RC3H2_P,149,0.14,0.889,0.936,+
MAML1_P,60,0.14,0.893,0.939,+
TADA3_P,67,0.13,0.893,0.939,+
MED4_P,46,0.13,0.896,0.94,+
USP20_P,43,0.13,0.896,0.94,+
PPP5C_P,30,0.13,0.897,0.941,+
PRKAB2_P,32,0.13,0.899,0.942,+
IFI27_P,34,0.12,0.901,0.942,+
PCGF5_P,221,0.12,0.901,0.942,+
XRCC6_P,47,0.12,0.901,0.942,+
CHD2_P,184,0.12,0.902,0.942,+
TLK2_P,60,0.12,0.902,0.942,+
CHD7_P,137,0.12,0.904,0.944,+
SAFB2_P,117,0.12,0.904,0.944,+
ZNF609_P,45,0.12,0.905,0.944,+
ZNF76_P,113,0.12,0.905,0.944,+
TFB2M_P,494,0.12,0.906,0.945,+
SCARF1_P,52,0.11,0.909,0.948,+
SLTM_P,152,0.11,0.911,0.948,+
ASXL2_P,252,0.11,0.912,0.948,+
NF2_P,45,0.11,0.913,0.949,+
KDM5C_P,45,0.11,0.913,0.949,+
RAP1GAP_P,52,0.11,0.914,0.949,+
EVI5L_P,85,0.11,0.916,0.95,+
RAB9A_P,51,0.1,0.918,0.951,+
ZCCHC3_P,36,0.1,0.919,0.952,+
TAF13_P,151,0.1,0.92,0.952,+
TULP3_P,26,0.1,0.921,0.953,+
ZBTB25_P,72,0.1,0.922,0.954,+
PRMT5_P,152,0.09,0.925,0.955,+
TRIP4_P,93,0.09,0.925,0.955,+
ZSCAN18_P,70,0.09,0.927,0.957,+
TRIM27_P,73,0.09,0.929,0.959,+
NIF3L1_P,305,0.09,0.93,0.959,+
RFX1_P,124,0.09,0.93,0.959,+
CSK_P,32,0.09,0.932,0.96,+
TANK_P,42,0.08,0.932,0.96,+
TFCP2L1_P,130,0.08,0.933,0.96,+
ZBTB46_P,116,0.08,0.933,0.96,+
ADRA2A_P,32,0.08,0.934,0.961,+
ASB3_P,60,0.08,0.939,0.964,+
SFSWAP_P,73,0.08,0.94,0.964,+
HMG20A_P,54,0.07,0.94,0.965,+
RALGAPB_P,69,0.07,0.942,0.966,+
GAB1_P,72,0.07,0.942,0.966,+
TCF20_P,44,0.07,0.943,0.966,+
ZNF518A_P,52,0.07,0.944,0.967,+
MED22_P,34,0.07,0.946,0.969,+
STK3_P,40,0.07,0.948,0.969,+
ZHX1_P,53,0.06,0.95,0.97,+
MAP2K6_P,34,0.06,0.953,0.972,+
CCNC_P,95,0.06,0.954,0.973,+
KAT7_P,51,0.06,0.955,0.974,+
POLR2L_P,114,0.05,0.957,0.975,+
MYO9A_P,112,0.05,0.959,0.975,+
PHF1_P,87,0.05,0.96,0.975,+
IKZF4_P,59,0.05,0.963,0.978,+
TGFBR1_P,51,0.05,0.963,0.978,+
TBCK_P,40,0.04,0.964,0.978,+
ARHGEF17_P,61,0.04,0.965,0.978,+
MGST3_P,101,0.04,0.97,0.982,+
VOPP1_P,38,0.04,0.972,0.983,+
AKAP13_P,98,0.04,0.972,0.983,+
ZNF552_P,87,0.03,0.973,0.983,+
IL6ST_P,70,0.03,0.974,0.984,+
TCEAL4_P,106,0.03,0.977,0.986,+
KDM3A_P,43,0.03,0.978,0.986,+
HNF1B_P,183,0.02,0.981,0.988,+
WASL_P,149,0.02,0.982,0.988,+
PLEKHM1_P,38,0.02,0.982,0.988,+
PPP4R1_P,28,0.02,0.987,0.992,+
PLEKHG5_P,86,0.02,0.988,0.992,+
RPS6KB1_P,38,0.01,0.989,0.992,+
RB1CC1_P,30,0.01,0.991,0.994,+
RAB1B_P,44,0.01,0.996,0.998,+
GTF2H2C_P,108,0,0.997,0.998,-
FBXO31_P,46,0,1,1,-
NAB2_P,138,0,1,1,-
NELFA_P,142,0,0.998,0.999,-
PHLDA3_P,86,0,0.997,0.999,-
NISCH_P,92,0.01,0.996,0.998,-
LRRFIP2_P,40,0.01,0.99,0.993,-
CDK9_P,81,0.01,0.989,0.992,-
TNFRSF10C_P,77,0.02,0.987,0.992,-
ZBTB14_P,74,0.02,0.985,0.99,-
NCOA5_P,84,0.02,0.985,0.99,-
ELP5_P,57,0.02,0.984,0.99,-
XPR1_P,32,0.02,0.982,0.988,-
PRKAB1_P,38,0.02,0.981,0.988,-
NUDT4_P,61,0.02,0.981,0.988,-
HNRNPDL_P,83,0.03,0.978,0.986,-
PTPRK_P,50,0.03,0.978,0.986,-
GPBP1_P,34,0.03,0.976,0.986,-
ZBTB48_P,95,0.03,0.976,0.985,-
GNA15_P,84,0.03,0.974,0.984,-
RAPGEFL1_P,56,0.04,0.97,0.982,-
DOK4_P,48,0.04,0.97,0.982,-
DPYSL3_P,42,0.04,0.969,0.982,-
ALCAM_P,27,0.04,0.966,0.979,-
GSN_P,42,0.04,0.965,0.978,-
BCL11A_P,100,0.05,0.962,0.977,-
GTPBP1_P,36,0.05,0.962,0.977,-
GNG10_P,49,0.05,0.959,0.975,-
OR4C16_P,33,0.05,0.958,0.975,-
TBL1Y_P,105,0.05,0.958,0.975,-
CDS1_P,71,0.05,0.958,0.975,-
LZTS1_P,76,0.05,0.957,0.975,-
SLAMF1_P,25,0.06,0.956,0.974,-
SETD7_P,190,0.06,0.953,0.972,-
RTN2_P,32,0.06,0.953,0.972,-
EIF2AK4_P,47,0.06,0.951,0.971,-
ZMAT5_P,80,0.06,0.948,0.969,-
MIER3_P,83,0.07,0.948,0.969,-
PKP1_P,45,0.07,0.947,0.969,-
POGZ_P,148,0.07,0.946,0.968,-
STK11_P,47,0.08,0.939,0.964,-
TAF1B_P,74,0.08,0.939,0.964,-
CCNH_P,95,0.08,0.937,0.963,-
ZNF326_P,57,0.08,0.936,0.962,-
JUNB_P,50,0.08,0.933,0.96,-
KCTD1_P,205,0.08,0.933,0.96,-
NR3C2_P,240,0.09,0.93,0.959,-
YPEL5_P,83,0.1,0.923,0.954,-
ARHGAP22_P,32,0.1,0.922,0.954,-
DDX6_P,65,0.1,0.918,0.951,-
WSB2_P,54,0.1,0.918,0.951,-
STC1_P,47,0.1,0.917,0.951,-
DMAP1_P,92,0.11,0.914,0.949,-
TCEANC2_P,56,0.11,0.914,0.949,-
ZC3H12C_P,77,0.11,0.913,0.949,-
TRIP6_P,55,0.11,0.913,0.949,-
ZNF524_P,80,0.11,0.912,0.948,-
ZNF330_P,71,0.11,0.911,0.948,-
CUL3_P,41,0.11,0.911,0.948,-
ING2_P,34,0.11,0.911,0.948,-
PCBP1_P,37,0.12,0.902,0.942,-
ZNF184_P,50,0.12,0.902,0.942,-
ZNF830_P,51,0.12,0.901,0.942,-
MSL3_P,90,0.13,0.898,0.942,-
IL1RAP_P,75,0.13,0.897,0.941,-
HTT_P,55,0.13,0.895,0.94,-
TBC1D8_P,44,0.13,0.895,0.94,-
WNT4_P,38,0.13,0.895,0.94,-
ZNF845_P,60,0.14,0.891,0.938,-
TAOK3_P,38,0.14,0.891,0.938,-
ATF7IP2_P,113,0.14,0.888,0.936,-
RP5-862P8.2_P,70,0.14,0.887,0.935,-
ITGB1BP1_P,47,0.15,0.885,0.933,-
FGD3_P,36,0.15,0.883,0.932,-
ZNF219_P,100,0.15,0.879,0.929,-
FBXO11_P,28,0.15,0.878,0.927,-
TDP2_P,66,0.16,0.877,0.927,-
RNF6_P,108,0.16,0.876,0.927,-
SETD1B_P,127,0.16,0.874,0.927,-
RNF138_P,30,0.16,0.874,0.927,-
RNF14_P,63,0.16,0.87,0.923,-
SP140_P,71,0.17,0.869,0.922,-
ZNF503_P,37,0.17,0.867,0.921,-
ERCC6_P,61,0.17,0.866,0.921,-
TAF9B_P,64,0.17,0.864,0.92,-
MAP3K2_P,123,0.17,0.864,0.92,-
CTSH_P,25,0.17,0.863,0.92,-
ARHGAP4_P,28,0.17,0.863,0.92,-
ELF4_P,100,0.17,0.862,0.92,-
AHCTF1_P,57,0.17,0.861,0.92,-
MTSS1L_P,62,0.18,0.858,0.917,-
TLE4_P,41,0.18,0.857,0.917,-
ASB1_P,31,0.18,0.857,0.917,-
ZBTB1_P,64,0.18,0.857,0.917,-
SARM1_P,45,0.18,0.857,0.917,-
KNG1_P,37,0.19,0.853,0.916,-
MBTD1_P,126,0.19,0.85,0.915,-
ARL2_P,82,0.19,0.85,0.915,-
ASB8_P,44,0.19,0.849,0.914,-
SH3RF1_P,66,0.19,0.849,0.914,-
CRK_P,58,0.19,0.849,0.914,-
ANXA9_P,25,0.19,0.847,0.914,-
FBXO6_P,33,0.19,0.847,0.914,-
MED20_P,140,0.19,0.846,0.914,-
MUC1_P,197,0.2,0.843,0.913,-
TOPORS_P,70,0.2,0.842,0.912,-
MEF2D_P,36,0.2,0.842,0.912,-
ALS2_P,39,0.2,0.841,0.912,-
KDM1A_P,46,0.2,0.841,0.912,-
MED11_P,260,0.2,0.838,0.909,-
FLYWCH1_P,86,0.21,0.835,0.907,-
RAB21_P,30,0.21,0.834,0.906,-
MECOM_P,143,0.21,0.831,0.904,-
ZNF460_P,42,0.21,0.831,0.904,-
SRGAP3_P,39,0.21,0.83,0.903,-
ZNF511_P,42,0.22,0.829,0.902,-
FRS2_P,36,0.22,0.828,0.902,-
ZNF48_P,57,0.22,0.828,0.902,-
MAPK8IP1_P,126,0.22,0.826,0.901,-
SPRED1_P,61,0.22,0.825,0.9,-
ADNP2_P,66,0.22,0.825,0.9,-
TADA2A_P,94,0.22,0.824,0.9,-
PDLIM1_P,65,0.22,0.824,0.9,-
PTPRS_P,25,0.23,0.821,0.899,-
TOLLIP_P,37,0.23,0.82,0.898,-
PCLO_P,34,0.23,0.82,0.898,-
ZNF507_P,40,0.23,0.82,0.898,-
HDAC6_P,76,0.23,0.818,0.898,-
FARP2_P,51,0.23,0.817,0.897,-
CDC5L_P,77,0.23,0.816,0.897,-
USP9Y_P,80,0.23,0.816,0.897,-
ZC3H7A_P,59,0.23,0.816,0.897,-
IKZF2_P,82,0.23,0.815,0.897,-
TSPO_P,122,0.24,0.813,0.896,-
TIRAP_P,27,0.24,0.813,0.896,-
PMF1_P,143,0.24,0.813,0.896,-
NRF1_P,76,0.24,0.812,0.896,-
KSR1_P,79,0.24,0.812,0.896,-
USP33_P,26,0.24,0.809,0.894,-
NRAS_P,52,0.25,0.806,0.892,-
ZNF805_P,39,0.25,0.8,0.887,-
SOS1_P,114,0.25,0.799,0.887,-
ECSIT_P,100,0.25,0.799,0.887,-
LANCL2_P,28,0.25,0.799,0.887,-
PIP5K1A_P,26,0.25,0.799,0.887,-
MAP2K4_P,27,0.26,0.799,0.887,-
CDC42EP3_P,43,0.26,0.798,0.887,-
TNIK_P,30,0.26,0.794,0.883,-
TP53_P,44,0.26,0.793,0.883,-
RIPK3_P,39,0.26,0.793,0.883,-
RAB24_P,94,0.27,0.791,0.882,-
MALT1_P,38,0.27,0.791,0.882,-
JMY_P,78,0.27,0.789,0.881,-
ZNF629_P,34,0.27,0.784,0.876,-
PEX11B_P,38,0.28,0.779,0.872,-
RAB7A_P,58,0.28,0.779,0.872,-
LANCL1_P,43,0.28,0.779,0.872,-
GMFB_P,67,0.28,0.778,0.872,-
EPHB4_P,34,0.28,0.776,0.871,-
HSBP1_P,101,0.29,0.772,0.869,-
TGIF2LX_P,80,0.29,0.772,0.869,-
LRP5_P,68,0.29,0.772,0.869,-
ILK_P,60,0.29,0.771,0.869,-
ING4_P,54,0.29,0.771,0.869,-
CAMK2B_P,47,0.29,0.771,0.869,-
SPHK2_P,57,0.29,0.77,0.869,-
AES_P,91,0.29,0.768,0.867,-
ZNF618_P,60,0.3,0.767,0.867,-
ELP2_P,55,0.3,0.766,0.866,-
MED13L_P,127,0.3,0.765,0.865,-
LZTFL1_P,205,0.3,0.763,0.865,-
TRIM25_P,41,0.3,0.763,0.865,-
ZNF358_P,78,0.3,0.763,0.865,-
NLRP1_P,80,0.31,0.759,0.862,-
GRN_P,25,0.31,0.756,0.859,-
NTS_P,25,0.31,0.756,0.859,-
NAB1_P,222,0.31,0.756,0.859,-
IMPA2_P,41,0.31,0.754,0.858,-
ZC3H10_P,44,0.31,0.754,0.858,-
PLXNA1_P,86,0.31,0.754,0.858,-
CARD10_P,39,0.32,0.752,0.857,-
ZNF417_P,30,0.32,0.75,0.857,-
MX1_P,40,0.32,0.75,0.857,-
PPM1A_P,28,0.32,0.747,0.855,-
SMAD4_P,94,0.32,0.747,0.854,-
ARHGEF10L_P,87,0.32,0.746,0.854,-
ZNF397_P,41,0.33,0.744,0.852,-
SRC_P,46,0.33,0.74,0.849,-
RFX7_P,36,0.33,0.738,0.848,-
PRMT6_P,44,0.33,0.738,0.848,-
PTPRE_P,60,0.34,0.738,0.848,-
PCM1_P,38,0.34,0.736,0.847,-
EXT2_P,41,0.34,0.736,0.847,-
ZBTB4_P,397,0.34,0.734,0.846,-
TUSC3_P,31,0.34,0.732,0.844,-
JARID2_P,71,0.34,0.731,0.843,-
RAPGEF6_P,58,0.35,0.73,0.843,-
MED21_P,26,0.35,0.729,0.842,-
ZNF512_P,54,0.35,0.728,0.842,-
BIRC3_P,42,0.35,0.727,0.841,-
AKAP9_P,103,0.35,0.727,0.841,-
STK24_P,27,0.35,0.726,0.841,-
ALMS1_P,139,0.35,0.725,0.841,-
CHL1_P,26,0.35,0.724,0.84,-
DAPP1_P,42,0.35,0.724,0.84,-
RPS6KA1_P,31,0.35,0.723,0.84,-
MDM2_P,41,0.35,0.723,0.84,-
APPL1_P,55,0.35,0.723,0.84,-
EPC2_P,97,0.36,0.717,0.834,-
MGST2_P,99,0.36,0.716,0.833,-
RHOU_P,37,0.37,0.713,0.832,-
FBXW11_P,38,0.37,0.712,0.831,-
TCEA3_P,232,0.37,0.71,0.83,-
EVL_P,28,0.37,0.709,0.83,-
ANG_P,44,0.37,0.709,0.83,-
PIAS3_P,118,0.38,0.707,0.829,-
NR2C1_P,41,0.38,0.707,0.829,-
L1CAM_P,58,0.38,0.706,0.828,-
IKZF5_P,147,0.38,0.703,0.825,-
ELP4_P,72,0.38,0.702,0.825,-
KIDINS220_P,83,0.38,0.702,0.825,-
PLEKHB1_P,42,0.38,0.7,0.825,-
IRX3_P,129,0.39,0.7,0.825,-
TFPT_P,94,0.39,0.699,0.825,-
HIP1_P,38,0.39,0.698,0.824,-
SCG2_P,43,0.39,0.695,0.822,-
ERF_P,62,0.39,0.695,0.822,-
TMEM9B_P,78,0.39,0.694,0.822,-
UBE3A_P,214,0.4,0.693,0.821,-
ATRX_P,84,0.4,0.69,0.82,-
ZNF526_P,29,0.4,0.689,0.819,-
CPE_P,37,0.41,0.685,0.816,-
CNOT8_P,103,0.41,0.683,0.815,-
ZNF32_P,57,0.41,0.682,0.815,-
ELMSAN1_P,51,0.41,0.682,0.815,-
