Regulon,Size,NES,p.value,FDR,Sign
CBX5_P,88,0.07,0.946,1,+
PKNOX1_P,42,0.07,0.948,1,+
ZEB1_P,94,0.06,0.951,1,+
RPS6KA3_P,41,0.06,0.951,1,+
TGFBR2_P,33,0.06,0.951,1,+
PREB_P,62,0.06,0.952,1,+
AEBP1_P,85,0.06,0.952,1,+
SUPT3H_P,337,0.06,0.953,1,+
THRA_P,82,0.06,0.953,1,+
MAML1_P,111,0.06,0.953,1,+
RPS6KB1_P,70,0.06,0.955,1,+
ING4_P,25,0.06,0.956,1,+
JDP2_P,50,0.06,0.956,1,+
ZDHHC24_P,88,0.05,0.956,1,+
RAPGEF2_P,56,0.05,0.956,1,+
ZC3H12A_P,39,0.05,0.957,1,+
ZSCAN31_P,40,0.05,0.958,1,+
TAF2_P,37,0.05,0.958,1,+
ARF4_P,113,0.05,0.958,1,+
DLC1_P,42,0.05,0.96,1,+
RAB12_P,29,0.05,0.96,1,+
ADCY6_P,45,0.05,0.96,1,+
H3F3A_P,48,0.05,0.96,1,+
NEDD9_P,38,0.05,0.961,1,+
PPP2R1A_P,60,0.05,0.961,1,+
CBX8_P,54,0.05,0.961,1,+
IL6R_P,54,0.05,0.962,1,+
FGA_P,38,0.05,0.963,1,+
SOX9_P,41,0.05,0.963,1,+
TARBP2_P,162,0.05,0.964,1,+
RAB14_P,37,0.04,0.964,1,+
IGHMBP2_P,44,0.04,0.964,1,+
ATRIP_P,60,0.04,0.965,1,+
FAS_P,35,0.04,0.966,1,+
CCNT2_P,81,0.04,0.966,1,+
APBB1_P,42,0.04,0.966,1,+
PSEN1_P,28,0.04,0.966,1,+
ZNF526_P,30,0.04,0.966,1,+
XRN2_P,241,0.04,0.967,1,+
SLC20A1_P,73,0.04,0.967,1,+
SUPT7L_P,49,0.04,0.967,1,+
ZCCHC7_P,76,0.04,0.968,1,+
ZNF628_P,43,0.04,0.968,1,+
TCEA2_P,105,0.04,0.969,1,+
RGS14_P,115,0.04,0.969,1,+
DEAF1_P,74,0.03,0.974,1,+
CDK5_P,26,0.03,0.974,1,+
NAE1_P,71,0.03,0.976,1,+
TGFB3_P,33,0.03,0.976,1,+
ZFP3_P,30,0.03,0.977,1,+
TCF25_P,27,0.03,0.977,1,+
EDRF1_P,114,0.03,0.977,1,+
COPS2_P,74,0.03,0.977,1,+
VPS25_P,97,0.03,0.978,1,+
TSC22D4_P,79,0.03,0.978,1,+
L3MBTL2_P,98,0.03,0.978,1,+
STRN_P,125,0.03,0.979,1,+
TCEAL8_P,67,0.03,0.979,1,+
MYSM1_P,133,0.03,0.979,1,+
GTF2H3_P,65,0.03,0.979,1,+
RAMP3_P,25,0.03,0.98,1,+
EPAS1_P,91,0.02,0.98,1,+
ZNF174_P,39,0.02,0.98,1,+
ZNF417_P,35,0.02,0.981,1,+
MAFG_P,44,0.02,0.981,1,+
TAB1_P,70,0.02,0.982,1,+
CBX7_P,136,0.02,0.982,1,+
FOSL2_P,41,0.02,0.983,1,+
AKAP7_P,25,0.02,0.983,1,+
SMPD2_P,29,0.02,0.983,1,+
ZNF346_P,33,0.02,0.984,1,+
TBC1D12_P,40,0.02,0.984,1,+
ZBTB16_P,49,0.02,0.985,1,+
DDX3X_P,38,0.02,0.985,1,+
ZNF24_P,49,0.02,0.986,1,+
CDC42EP4_P,32,0.02,0.986,1,+
POU3F3_P,202,0.02,0.988,1,+
ZNF644_P,38,0.02,0.988,1,+
KMT5C_P,154,0.02,0.988,1,+
TAF9B_P,50,0.01,0.988,1,+
NUMA1_P,90,0.01,0.988,1,+
ITGA9_P,47,0.01,0.988,1,+
NAB1_P,100,0.01,0.988,1,+
ADGRG6_P,50,0.01,0.989,1,+
ARHGAP10_P,33,0.01,0.989,1,+
GNAS_P,92,0.01,0.989,1,+
TTF1_P,78,0.01,0.989,1,+
FLCN_P,50,0.01,0.99,1,+
ALMS1_P,34,0.01,0.99,1,+
ACIN1_P,34,0.01,0.99,1,+
ARAF_P,39,0.01,0.99,1,+
PLCD3_P,39,0.01,0.991,1,+
TBP_P,43,0.01,0.993,1,+
ULK1_P,48,0.01,0.993,1,+
NPAT_P,79,0.01,0.993,1,+
TIPIN_P,52,0.01,0.993,1,+
LATS1_P,50,0.01,0.994,1,+
CSNK1G2_P,43,0.01,0.994,1,+
ZFAND5_P,51,0.01,0.995,1,+
ZC3H7A_P,40,0.01,0.995,1,+
ANP32A_P,55,0.01,0.995,1,+
TBPL1_P,147,0.01,0.995,1,+
ZNF740_P,30,0.01,0.995,1,+
CDK11A_P,135,0.01,0.995,1,+
MCL1_P,59,0.01,0.995,1,+
APH1A_P,59,0.01,0.995,1,+
ZBTB46_P,78,0,0.996,1,-
ZNF219_P,31,0,0.996,1,-
IRX5_P,38,0,0.997,1,-
SUPT4H1_P,73,0,0.997,1,-
MYT1L_P,42,0,0.997,1,-
MED19_P,60,0,0.998,1,-
HMGA2_P,110,0,1,1,-
ATF7_P,57,0,1,1,-
CLTCL1_P,33,0,1,1,-
RNF138_P,58,0,1,1,-
ZNF580_P,49,0,0.999,1,-
NR1H2_P,56,0,0.999,1,-
GTF2H4_P,73,0,0.999,1,-
PLXNB2_P,47,0,0.998,1,-
PHF5A_P,46,0,0.998,1,-
HIVEP2_P,41,0,0.998,1,-
ZBTB43_P,63,0,0.998,1,-
KIDINS220_P,46,0,0.998,1,-
SCYL1_P,48,0.01,0.996,1,-
MAP2K5_P,30,0.01,0.996,1,-
ELOF1_P,75,0.01,0.996,1,-
GTF2IRD2_P,43,0.01,0.996,1,-
ZNF362_P,91,0.01,0.995,1,-
UBE2N_P,74,0.01,0.995,1,-
DEF8_P,30,0.01,0.994,1,-
BRF2_P,59,0.01,0.994,1,-
ATF6_P,104,0.01,0.993,1,-
RAB11A_P,38,0.01,0.993,1,-
SRI_P,58,0.01,0.993,1,-
NUFIP1_P,82,0.01,0.993,1,-
ZNF414_P,36,0.01,0.992,1,-
ZBTB33_P,49,0.01,0.992,1,-
RAB10_P,51,0.01,0.992,1,-
RC3H1_P,42,0.01,0.991,1,-
NPHP1_P,87,0.01,0.991,1,-
DIXDC1_P,27,0.01,0.99,1,-
DCBLD2_P,73,0.01,0.99,1,-
ADNP2_P,30,0.01,0.989,1,-
CIDEB_P,89,0.01,0.989,1,-
ZFYVE26_P,45,0.01,0.989,1,-
ACAP3_P,45,0.01,0.989,1,-
MIER3_P,30,0.02,0.988,1,-
CHD6_P,92,0.02,0.987,1,-
SCAND1_P,57,0.02,0.987,1,-
IKZF5_P,47,0.02,0.985,1,-
ZBTB9_P,63,0.02,0.985,1,-
YBX2_P,30,0.02,0.984,1,-
ZNF703_P,49,0.02,0.984,1,-
ZNF467_P,51,0.02,0.983,1,-
KLF13_P,39,0.02,0.983,1,-
LCOR_P,77,0.02,0.983,1,-
E4F1_P,148,0.02,0.982,1,-
TYMS_P,61,0.02,0.982,1,-
ZBTB2_P,126,0.02,0.981,1,-
HDAC4_P,46,0.02,0.981,1,-
PPP5C_P,40,0.02,0.981,1,-
ZGPAT_P,65,0.02,0.98,1,-
HGS_P,84,0.03,0.979,1,-
NF1_P,65,0.03,0.978,1,-
FURIN_P,63,0.03,0.978,1,-
AKT2_P,52,0.03,0.978,1,-
ZMAT5_P,126,0.03,0.977,1,-
BCOR_P,31,0.03,0.976,1,-
PIAS4_P,25,0.03,0.973,1,-
EPHA2_P,67,0.03,0.972,1,-
ZC3H10_P,71,0.04,0.972,1,-
ZFR_P,128,0.04,0.972,1,-
CHD9_P,74,0.04,0.972,1,-
SP4_P,36,0.04,0.971,1,-
TCEB2_P,283,0.04,0.971,1,-
POLR3F_P,81,0.04,0.969,1,-
EPHB2_P,32,0.04,0.968,1,-
ZFYVE19_P,40,0.04,0.967,1,-
ZC3H12C_P,32,0.04,0.967,1,-
ELL_P,49,0.04,0.967,1,-
FASTK_P,84,0.04,0.966,1,-
MED13L_P,55,0.04,0.965,1,-
BRWD1_P,36,0.05,0.961,1,-
ELF3_P,46,0.05,0.961,1,-
MBD3_P,224,0.05,0.961,1,-
DYRK1B_P,81,0.05,0.961,1,-
RASSF1_P,34,0.05,0.959,1,-
NMRAL1_P,40,0.05,0.957,1,-
RHPN1_P,59,0.05,0.957,1,-
DVL1_P,39,0.05,0.956,1,-
ZCCHC9_P,52,0.06,0.955,1,-
ZC3H4_P,56,0.06,0.955,1,-
LIFR_P,25,0.06,0.955,1,-
FIZ1_P,84,0.06,0.955,1,-
ZNF106_P,34,0.06,0.955,1,-
USP22_P,109,0.06,0.954,1,-
KDM5B_P,51,0.06,0.954,1,-
TGM2_P,35,0.06,0.953,1,-
USP9Y_P,52,0.06,0.952,1,-
ZNF8_P,33,0.06,0.952,1,-
PTOV1_P,103,0.06,0.951,1,-
HNRNPDL_P,124,0.06,0.951,1,-
P2RX7_P,42,0.06,0.949,1,-
CALCOCO1_P,90,0.06,0.949,1,-
MERTK_P,25,0.07,0.948,1,-
SAFB_P,63,0.07,0.947,1,-
ZC3H8_P,44,0.07,0.946,1,-
SRGAP1_P,66,0.07,0.945,1,-
FUS_P,32,0.07,0.945,1,-
ERCC6_P,40,0.07,0.944,1,-
APC_P,36,0.07,0.943,1,-
DAB2IP_P,48,0.07,0.942,1,-
IL10RB_P,61,0.07,0.941,1,-
ZNF532_P,169,0.07,0.94,1,-
CCNC_P,123,0.08,0.939,1,-
CIZ1_P,62,0.08,0.939,1,-
SMOC2_P,38,0.08,0.939,1,-
CDKN2A_P,114,0.08,0.938,1,-
NDN_P,28,0.08,0.938,1,-
PMF1_P,62,0.08,0.938,1,-
NRF1_P,45,0.08,0.936,1,-
ID1_P,43,0.08,0.936,1,-
USP20_P,40,0.08,0.932,1,-
DDX1_P,108,0.09,0.932,1,-
TAF11_P,116,0.09,0.931,1,-
CLOCK_P,113,0.09,0.931,1,-
KMT5A_P,182,0.09,0.929,1,-
RBBP7_P,82,0.09,0.926,1,-
SLK_P,67,0.09,0.925,1,-
NFYA_P,87,0.09,0.925,1,-
TRPS1_P,45,0.09,0.925,1,-
MSN_P,43,0.09,0.925,1,-
SAP30BP_P,162,0.1,0.923,1,-
FEZ2_P,36,0.1,0.923,1,-
SFPQ_P,64,0.1,0.922,1,-
PER1_P,40,0.1,0.922,1,-
MLXIP_P,115,0.1,0.921,1,-
TANK_P,43,0.1,0.921,1,-
TESC_P,290,0.1,0.92,1,-
ARID5B_P,28,0.1,0.92,1,-
PI4KB_P,48,0.1,0.919,1,-
POLR2K_P,177,0.1,0.919,1,-
CCDC47_P,56,0.1,0.917,1,-
GEM_P,29,0.1,0.917,1,-
ZRSR2_P,40,0.1,0.917,1,-
CYTH2_P,32,0.11,0.916,1,-
REST_P,130,0.11,0.914,1,-
ZFYVE28_P,63,0.11,0.914,1,-
VCP_P,47,0.11,0.91,1,-
SETD1B_P,80,0.11,0.91,1,-
ZNHIT2_P,42,0.11,0.91,1,-
ZBTB7A_P,49,0.11,0.909,1,-
CCAR1_P,45,0.11,0.909,1,-
DVL2_P,51,0.12,0.908,1,-
CHMP5_P,66,0.12,0.907,1,-
PBXIP1_P,69,0.12,0.907,1,-
MCM2_P,47,0.12,0.907,1,-
GBF1_P,27,0.12,0.906,1,-
UBA3_P,124,0.12,0.906,1,-
CAP1_P,50,0.12,0.905,1,-
PGR_P,104,0.12,0.904,1,-
SNW1_P,228,0.12,0.903,1,-
ASB6_P,58,0.12,0.903,1,-
ZKSCAN1_P,45,0.13,0.901,1,-
SPG21_P,63,0.13,0.899,1,-
SRSF3_P,69,0.13,0.898,1,-
CTBP2_P,26,0.13,0.897,1,-
PTEN_P,30,0.13,0.897,1,-
CGGBP1_P,77,0.13,0.896,1,-
IRAK1_P,48,0.13,0.894,1,-
SIX5_P,62,0.13,0.894,1,-
IRS2_P,39,0.13,0.893,1,-
TAF15_P,37,0.14,0.892,1,-
BCAR1_P,27,0.14,0.89,1,-
RAB23_P,66,0.14,0.889,1,-
ABT1_P,28,0.14,0.888,1,-
GTF2A2_P,215,0.14,0.888,1,-
RNF141_P,211,0.14,0.887,1,-
TMOD2_P,26,0.14,0.887,1,-
FOXP4_P,89,0.14,0.887,1,-
PSEN2_P,31,0.14,0.887,1,-
ZNF410_P,128,0.14,0.886,1,-
RCHY1_P,104,0.14,0.885,1,-
TOP1_P,50,0.15,0.879,1,-
CDC42BPB_P,45,0.15,0.878,1,-
DDR2_P,34,0.15,0.878,1,-
YY1_P,74,0.16,0.87,1,-
ZNFX1_P,36,0.16,0.87,1,-
SORL1_P,42,0.17,0.869,1,-
NRGN_P,42,0.17,0.864,1,-
IFT27_P,48,0.17,0.864,1,-
FGF2_P,30,0.17,0.864,1,-
GREM1_P,47,0.17,0.862,1,-
HNRNPUL1_P,118,0.17,0.862,1,-
OCRL_P,29,0.18,0.861,1,-
NACC2_P,53,0.18,0.86,1,-
GATAD2B_P,29,0.18,0.858,1,-
RLIM_P,136,0.18,0.857,1,-
PTPRG_P,28,0.18,0.855,1,-
SKAP1_P,26,0.19,0.852,1,-
PAF1_P,54,0.19,0.848,1,-
SMARCA4_P,98,0.19,0.847,1,-
MCTP2_P,25,0.19,0.846,1,-
CC2D1A_P,130,0.2,0.845,1,-
NCOA1_P,44,0.2,0.843,1,-
STRN3_P,48,0.2,0.842,1,-
TBL1X_P,78,0.2,0.841,1,-
ARHGAP29_P,31,0.2,0.839,1,-
COLEC12_P,26,0.21,0.836,1,-
FHL5_P,170,0.21,0.83,1,-
LBP_P,46,0.22,0.829,0.999,-
TBC1D8_P,76,0.22,0.828,0.999,-
RAB35_P,38,0.22,0.827,0.999,-
PDE5A_P,35,0.22,0.825,0.999,-
RING1_P,66,0.22,0.825,0.998,-
TGFB1I1_P,49,0.22,0.824,0.998,-
STK11_P,34,0.22,0.823,0.998,-
TFIP11_P,85,0.23,0.821,0.996,-
EMSY_P,140,0.23,0.819,0.995,-
FOXK2_P,110,0.23,0.816,0.993,-
TARDBP_P,64,0.23,0.816,0.993,-
EZH1_P,173,0.23,0.815,0.993,-
ATR_P,60,0.23,0.815,0.993,-
SOX13_P,117,0.23,0.815,0.993,-
TEC_P,34,0.24,0.814,0.993,-
ACVR1B_P,27,0.24,0.813,0.993,-
PRKD1_P,48,0.24,0.813,0.993,-
CXXC1_P,55,0.24,0.812,0.993,-
TAF13_P,29,0.24,0.811,0.993,-
GNB3_P,31,0.24,0.809,0.993,-
ZMYND8_P,54,0.24,0.808,0.993,-
SCAI_P,59,0.24,0.808,0.993,-
MED13_P,59,0.25,0.805,0.993,-
TADA2B_P,138,0.25,0.802,0.991,-
RBM14_P,45,0.25,0.801,0.991,-
ZDHHC5_P,112,0.25,0.801,0.991,-
SND1_P,134,0.26,0.793,0.985,-
PRMT5_P,81,0.26,0.792,0.985,-
AGRN_P,173,0.26,0.792,0.985,-
ZMYND11_P,164,0.27,0.79,0.984,-
SSRP1_P,131,0.27,0.787,0.982,-
GZF1_P,57,0.27,0.787,0.982,-
ADAMTS1_P,25,0.27,0.785,0.981,-
CERS2_P,70,0.27,0.784,0.98,-
TCEAL1_P,56,0.27,0.784,0.98,-
RND3_P,31,0.27,0.783,0.98,-
IRX3_P,69,0.28,0.783,0.98,-
SLC2A8_P,31,0.28,0.782,0.98,-
TCEAL4_P,65,0.28,0.779,0.978,-
RBSN_P,58,0.28,0.778,0.978,-
PXN_P,30,0.28,0.777,0.978,-
DVL3_P,70,0.29,0.773,0.976,-
AKAP11_P,47,0.29,0.773,0.976,-
GP1BA_P,41,0.29,0.772,0.976,-
ACTR5_P,83,0.29,0.772,0.976,-
ARHGAP32_P,57,0.29,0.772,0.976,-
ITGB4_P,42,0.29,0.772,0.976,-
TTL_P,47,0.29,0.77,0.976,-
MDC1_P,75,0.29,0.769,0.976,-
FUBP3_P,43,0.3,0.765,0.973,-
NELFA_P,120,0.3,0.764,0.972,-
RGS12_P,49,0.31,0.76,0.969,-
PAG1_P,49,0.31,0.76,0.969,-
SGSM1_P,95,0.31,0.76,0.969,-
OR4C16_P,26,0.31,0.758,0.969,-
CDKN1B_P,92,0.31,0.758,0.969,-
PDE3A_P,43,0.31,0.755,0.968,-
TLE3_P,34,0.31,0.754,0.967,-
MAVS_P,90,0.32,0.751,0.965,-
IMPA1_P,26,0.32,0.747,0.963,-
ARHGAP23_P,34,0.32,0.746,0.963,-
HTATIP2_P,247,0.33,0.745,0.962,-
PDE2A_P,31,0.33,0.745,0.962,-
SSBP2_P,158,0.33,0.744,0.962,-
BCL2L1_P,44,0.33,0.743,0.961,-
RFX2_P,71,0.33,0.741,0.96,-
MYH11_P,75,0.33,0.738,0.957,-
TCF3_P,147,0.34,0.736,0.955,-
IFT172_P,59,0.34,0.735,0.955,-
RCAN2_P,25,0.34,0.735,0.955,-
RAPGEF1_P,25,0.34,0.734,0.955,-
YPEL5_P,35,0.34,0.732,0.955,-
MEIS2_P,36,0.34,0.731,0.954,-
NELFB_P,59,0.34,0.731,0.954,-
EWSR1_P,44,0.35,0.729,0.953,-
MAPK12_P,32,0.35,0.728,0.952,-
TNIK_P,35,0.35,0.726,0.952,-
LDB1_P,52,0.35,0.726,0.952,-
SLC35B2_P,39,0.35,0.724,0.951,-
SS18_P,33,0.35,0.724,0.951,-
MAPK9_P,31,0.36,0.718,0.945,-
PLA2G1B_P,35,0.36,0.718,0.945,-
KRT17_P,31,0.36,0.717,0.945,-
RAB20_P,29,0.36,0.717,0.945,-
SLTM_P,72,0.37,0.715,0.944,-
ZNF593_P,127,0.37,0.708,0.939,-
VEZF1_P,48,0.38,0.707,0.939,-
NCOA7_P,107,0.38,0.704,0.936,-
MESDC2_P,38,0.38,0.703,0.936,-
MED25_P,105,0.38,0.702,0.936,-
GKAP1_P,30,0.38,0.701,0.936,-
CERS6_P,37,0.39,0.7,0.935,-
RAD54L2_P,201,0.39,0.699,0.935,-
HTATSF1_P,150,0.39,0.698,0.935,-
ARL2_P,68,0.39,0.698,0.935,-
RHOQ_P,45,0.39,0.696,0.935,-
CCNL2_P,370,0.39,0.693,0.935,-
ATN1_P,84,0.39,0.693,0.935,-
FOXO1_P,60,0.39,0.693,0.935,-
GPHN_P,236,0.4,0.691,0.935,-
HDAC1_P,121,0.4,0.687,0.93,-
S100A6_P,43,0.4,0.686,0.93,-
PIR_P,51,0.41,0.685,0.929,-
NXN_P,62,0.41,0.683,0.927,-
PPM1A_P,85,0.41,0.683,0.927,-
ZNF318_P,98,0.41,0.682,0.927,-
MAML3_P,27,0.41,0.679,0.924,-
MLLT3_P,214,0.42,0.677,0.922,-
SF3B1_P,87,0.42,0.676,0.921,-
NSMCE3_P,50,0.43,0.671,0.916,-
MLLT1_P,72,0.43,0.668,0.914,-
CHKA_P,67,0.43,0.666,0.913,-
NCOA4_P,82,0.44,0.661,0.909,-
MGST2_P,72,0.44,0.66,0.907,-
HMGA1_P,67,0.44,0.659,0.907,-
VGLL4_P,217,0.45,0.654,0.902,-
GLRX2_P,59,0.45,0.652,0.9,-
BBX_P,47,0.45,0.651,0.9,-
TCEB1_P,134,0.46,0.648,0.899,-
ZBTB10_P,52,0.46,0.643,0.897,-
KRAS_P,44,0.47,0.641,0.896,-
INTS6_P,31,0.47,0.641,0.896,-
SMARCA2_P,291,0.47,0.639,0.895,-
MARK2_P,61,0.47,0.637,0.892,-
ATXN7_P,40,0.47,0.636,0.892,-
RBL2_P,68,0.48,0.633,0.89,-
ITGB8_P,36,0.48,0.632,0.889,-
FHL2_P,59,0.48,0.631,0.889,-
ATG5_P,46,0.48,0.631,0.889,-
SORBS3_P,27,0.48,0.631,0.889,-
MED11_P,85,0.48,0.63,0.889,-
IDE_P,41,0.48,0.628,0.889,-
PDPK1_P,100,0.49,0.624,0.885,-
PTGES2_P,207,0.49,0.622,0.882,-
PATJ_P,40,0.49,0.621,0.882,-
DAPK2_P,75,0.49,0.621,0.882,-
ZNF292_P,67,0.5,0.616,0.878,-
LMCD1_P,240,0.51,0.613,0.875,-
ARL2BP_P,29,0.51,0.612,0.874,-
BAIAP2_P,26,0.51,0.611,0.874,-
EAF1_P,113,0.51,0.61,0.873,-
ZHX1_P,62,0.52,0.604,0.866,-
FLRT3_P,35,0.52,0.603,0.865,-
ARHGAP12_P,41,0.52,0.6,0.864,-
MYO6_P,88,0.53,0.598,0.864,-
CYTH3_P,41,0.53,0.597,0.864,-
MED20_P,337,0.53,0.595,0.864,-
OGT_P,134,0.53,0.595,0.864,-
DMD_P,156,0.53,0.594,0.864,-
PEX14_P,74,0.53,0.593,0.864,-
ZFYVE27_P,38,0.53,0.593,0.864,-
ZCCHC24_P,69,0.54,0.592,0.864,-
ARID4A_P,156,0.54,0.592,0.864,-
STX2_P,30,0.54,0.59,0.863,-
ACTN2_P,72,0.54,0.589,0.862,-
ZFYVE9_P,103,0.54,0.587,0.861,-
ZNF652_P,28,0.54,0.586,0.861,-
NR2C2_P,84,0.55,0.584,0.858,-
PICK1_P,69,0.55,0.583,0.858,-
CLTC_P,91,0.55,0.581,0.858,-
PMS2_P,36,0.56,0.579,0.855,-
ADAM17_P,118,0.56,0.578,0.855,-
INVS_P,25,0.56,0.577,0.855,-
VPS36_P,152,0.56,0.575,0.853,-
IFT88_P,85,0.56,0.575,0.853,-
SPATA13_P,36,0.56,0.573,0.851,-
MACC1_P,197,0.57,0.572,0.85,-
NR4A1_P,42,0.57,0.571,0.849,-
CDKN2AIP_P,49,0.57,0.571,0.849,-
BRD4_P,75,0.57,0.57,0.849,-
PTPRU_P,43,0.57,0.57,0.849,-
ITGA6_P,36,0.57,0.57,0.849,-
TRIO_P,61,0.57,0.568,0.849,-
SRPK2_P,64,0.57,0.568,0.849,-
SOS2_P,76,0.57,0.567,0.849,-
FABP4_P,101,0.57,0.566,0.849,-
DGKD_P,57,0.57,0.566,0.849,-
ZBTB17_P,80,0.58,0.565,0.849,-
ZNF428_P,64,0.58,0.564,0.849,-
CUL3_P,31,0.58,0.564,0.849,-
HERPUD1_P,56,0.58,0.563,0.849,-
MAPK13_P,26,0.58,0.562,0.849,-
PRKACA_P,74,0.59,0.558,0.845,-
NT5C2_P,35,0.59,0.557,0.845,-
MTA2_P,84,0.59,0.555,0.843,-
TRAF4_P,43,0.59,0.555,0.843,-
SAP30L_P,78,0.59,0.553,0.841,-
ITGB3_P,38,0.6,0.548,0.838,-
ZFAND3_P,57,0.6,0.548,0.838,-
DPYSL2_P,33,0.6,0.548,0.838,-
NKRF_P,56,0.6,0.548,0.838,-
NAA16_P,91,0.6,0.547,0.838,-
TAPT1_P,27,0.6,0.547,0.838,-
BSG_P,60,0.61,0.539,0.833,-
RINT1_P,63,0.62,0.538,0.833,-
PPP2R5B_P,46,0.62,0.538,0.833,-
ARID3A_P,52,0.62,0.538,0.833,-
DEPDC5_P,69,0.62,0.533,0.827,-
TSC2_P,48,0.62,0.532,0.827,-
SETD2_P,234,0.63,0.529,0.823,-
NFXL1_P,37,0.63,0.529,0.823,-
MED27_P,166,0.64,0.524,0.818,-
SGSM3_P,43,0.64,0.521,0.815,-
SIRT3_P,113,0.64,0.519,0.814,-
PTPN11_P,30,0.65,0.519,0.814,-
RAB5C_P,32,0.65,0.518,0.814,-
DEPDC7_P,41,0.65,0.515,0.812,-
SH2B1_P,38,0.65,0.514,0.811,-
MAPRE3_P,142,0.65,0.514,0.811,-
JUND_P,47,0.65,0.514,0.811,-
NCOA2_P,108,0.65,0.513,0.811,-
MRPL12_P,231,0.66,0.51,0.809,-
PBRM1_P,155,0.66,0.509,0.808,-
NUP214_P,44,0.66,0.509,0.808,-
GSK3A_P,41,0.66,0.508,0.808,-
MTSS1_P,30,0.66,0.508,0.808,-
PIKFYVE_P,72,0.67,0.506,0.806,-
OPTN_P,46,0.67,0.504,0.804,-
NF2_P,33,0.67,0.504,0.804,-
CSNK1G1_P,37,0.67,0.502,0.803,-
SMAD2_P,44,0.67,0.501,0.803,-
DDAH2_P,35,0.68,0.499,0.802,-
ZNF384_P,85,0.68,0.499,0.802,-
TAF8_P,56,0.68,0.498,0.801,-
PCGF5_P,123,0.68,0.496,0.8,-
CABIN1_P,44,0.68,0.496,0.8,-
RBFOX2_P,70,0.68,0.494,0.798,-
HES1_P,42,0.69,0.492,0.794,-
TOP2B_P,331,0.69,0.491,0.794,-
DOCK1_P,46,0.7,0.487,0.79,-
ZNF629_P,66,0.71,0.48,0.783,-
WWC1_P,178,0.71,0.48,0.783,-
PIP4K2B_P,48,0.71,0.48,0.783,-
PTGIS_P,48,0.71,0.48,0.783,-
ARHGEF12_P,32,0.71,0.478,0.783,-
STK38L_P,28,0.71,0.477,0.783,-
TRIP6_P,35,0.71,0.476,0.783,-
DNMT3A_P,99,0.71,0.476,0.783,-
GAB1_P,30,0.71,0.475,0.783,-
RAB21_P,42,0.71,0.475,0.783,-
MCM3_P,208,0.72,0.475,0.783,-
MAF_P,98,0.72,0.474,0.783,-
PDGFRB_P,52,0.72,0.473,0.783,-
TBCK_P,36,0.72,0.472,0.783,-
C18orf32_P,94,0.72,0.472,0.783,-
RANBP2_P,49,0.72,0.47,0.782,-
CLDN3_P,58,0.74,0.461,0.773,-
CXXC5_P,33,0.74,0.46,0.772,-
CBFA2T2_P,78,0.74,0.459,0.772,-
ZNF281_P,36,0.74,0.458,0.771,-
PDE8A_P,41,0.74,0.458,0.771,-
PHF21A_P,102,0.75,0.456,0.771,-
RAB36_P,108,0.75,0.455,0.771,-
EVI5_P,32,0.75,0.455,0.771,-
MED29_P,96,0.75,0.455,0.771,-
SRPK1_P,44,0.75,0.454,0.771,-
RAC1_P,27,0.75,0.454,0.771,-
AGPAT2_P,38,0.75,0.451,0.771,-
BCL7A_P,217,0.75,0.451,0.771,-
PYGO2_P,25,0.76,0.448,0.767,-
ARID1A_P,41,0.76,0.445,0.765,-
DERL2_P,62,0.76,0.445,0.765,-
HMG20B_P,88,0.77,0.444,0.763,-
RFX5_P,43,0.77,0.441,0.76,-
TADA3_P,93,0.77,0.441,0.76,-
DTNA_P,42,0.77,0.439,0.759,-
IMPA2_P,72,0.77,0.439,0.759,-
BRE_P,60,0.78,0.438,0.759,-
NFYB_P,26,0.78,0.438,0.759,-
CRADD_P,86,0.78,0.438,0.759,-
DNAJA3_P,37,0.78,0.435,0.759,-
ADCY9_P,39,0.78,0.435,0.759,-
SCRIB_P,87,0.79,0.431,0.756,-
AIMP1_P,43,0.79,0.429,0.755,-
SETD3_P,226,0.79,0.427,0.753,-
PEX11A_P,65,0.8,0.426,0.752,-
AKAP17A_P,33,0.8,0.426,0.752,-
ZFAND2B_P,57,0.8,0.425,0.751,-
LRRFIP2_P,25,0.8,0.424,0.751,-
RALA_P,53,0.8,0.424,0.75,-
TBC1D16_P,49,0.8,0.422,0.748,-
ZBED3_P,84,0.81,0.421,0.748,-
CDC42EP3_P,31,0.81,0.42,0.748,-
TSC22D2_P,33,0.81,0.42,0.748,-
PTGES_P,57,0.81,0.419,0.748,-
BAIAP2L2_P,93,0.81,0.416,0.748,-
ERBB3_P,71,0.82,0.415,0.747,-
SIGIRR_P,34,0.82,0.415,0.747,-
MINK1_P,92,0.82,0.413,0.747,-
SALL1_P,149,0.82,0.412,0.747,-
RCOR3_P,101,0.82,0.412,0.747,-
NGEF_P,55,0.83,0.408,0.742,-
GRB10_P,44,0.83,0.407,0.741,-
RAPH1_P,30,0.83,0.406,0.74,-
HEXIM2_P,114,0.83,0.405,0.739,-
ZC3H14_P,103,0.84,0.404,0.739,-
FHIT_P,35,0.84,0.403,0.739,-
ZNF446_P,44,0.84,0.403,0.739,-
PARD3_P,26,0.84,0.399,0.733,-
TEAD3_P,75,0.85,0.396,0.73,-
TSC22D1_P,79,0.85,0.396,0.73,-
ZZEF1_P,65,0.85,0.395,0.729,-
TERF2IP_P,66,0.85,0.394,0.728,-
DAP3_P,46,0.85,0.394,0.728,-
