Regulon,Size,NES,p.value,FDR,Sign
TAF1_P,94,0.68,0.494,0.792,+
ZNF512B_P,71,0.68,0.496,0.792,+
ADAM10_P,61,0.68,0.496,0.792,+
DFFB_P,71,0.68,0.499,0.796,+
STUB1_P,92,0.67,0.502,0.798,+
NRG1_P,36,0.67,0.502,0.798,+
YEATS2_P,942,0.67,0.502,0.798,+
CRY1_P,146,0.67,0.503,0.798,+
DICER1_P,56,0.67,0.504,0.799,+
NRAS_P,76,0.67,0.504,0.799,+
SMAD4_P,102,0.67,0.505,0.799,+
VAPA_P,35,0.67,0.505,0.799,+
SMARCA4_P,84,0.67,0.505,0.799,+
ZC3H18_P,36,0.67,0.506,0.799,+
ATF1_P,86,0.67,0.506,0.799,+
SMARCAD1_P,193,0.67,0.506,0.799,+
TBC1D23_P,54,0.66,0.506,0.799,+
MERTK_P,93,0.66,0.508,0.799,+
RAB6B_P,82,0.66,0.509,0.8,+
IRAK4_P,54,0.66,0.51,0.801,+
ROR2_P,35,0.66,0.51,0.801,+
SMAD2_P,78,0.66,0.51,0.801,+
MAML3_P,42,0.66,0.511,0.801,+
TSHZ1_P,87,0.65,0.513,0.803,+
ACOT11_P,30,0.65,0.513,0.803,+
RALGAPA1_P,45,0.65,0.514,0.803,+
ADIPOR1_P,54,0.65,0.515,0.803,+
ZNF184_P,60,0.65,0.515,0.803,+
ZNF484_P,75,0.65,0.515,0.803,+
ARID4B_P,58,0.65,0.515,0.803,+
OMD_P,58,0.65,0.515,0.803,+
ZNF7_P,37,0.65,0.516,0.803,+
PRDM15_P,119,0.65,0.516,0.804,+
BAK1_P,62,0.65,0.518,0.804,+
RAB24_P,112,0.65,0.518,0.804,+
ZNF219_P,77,0.64,0.521,0.807,+
RABL6_P,78,0.64,0.521,0.807,+
GGCT_P,44,0.64,0.521,0.807,+
MED15_P,82,0.64,0.522,0.807,+
BCL9_P,103,0.64,0.523,0.807,+
NFKB2_P,198,0.64,0.523,0.807,+
ZMAT2_P,46,0.64,0.523,0.807,+
GTF2F1_P,78,0.64,0.524,0.808,+
E2F6_P,37,0.63,0.526,0.808,+
ING4_P,77,0.63,0.526,0.808,+
HDAC4_P,125,0.63,0.527,0.808,+
KLF3_P,124,0.63,0.527,0.809,+
TIAL1_P,80,0.63,0.528,0.809,+
MED25_P,74,0.63,0.529,0.809,+
DGKD_P,47,0.63,0.53,0.809,+
CCDC47_P,57,0.63,0.531,0.811,+
PRKAA1_P,30,0.62,0.532,0.812,+
BAZ2A_P,78,0.62,0.535,0.815,+
MAP3K2_P,79,0.62,0.535,0.815,+
RPS6KB1_P,54,0.62,0.536,0.815,+
ZNF207_P,148,0.62,0.537,0.817,+
ENDOG_P,72,0.62,0.537,0.817,+
SMARCD2_P,152,0.62,0.538,0.817,+
GLMP_P,57,0.61,0.541,0.82,+
IGF1R_P,47,0.61,0.543,0.821,+
GPHN_P,102,0.61,0.543,0.821,+
SARM1_P,75,0.61,0.543,0.821,+
CDK9_P,195,0.61,0.544,0.821,+
RPS6KC1_P,87,0.61,0.544,0.821,+
VEGFA_P,37,0.61,0.544,0.821,+
PLEKHG4_P,59,0.61,0.544,0.821,+
SS18_P,35,0.61,0.545,0.821,+
ZNF74_P,363,0.6,0.546,0.822,+
POGZ_P,90,0.6,0.546,0.822,+
IRAK2_P,60,0.6,0.547,0.822,+
FEZ2_P,54,0.6,0.548,0.822,+
ETV3_P,123,0.6,0.548,0.822,+
SRI_P,87,0.6,0.549,0.823,+
CDK8_P,66,0.6,0.552,0.826,+
RAB6A_P,57,0.6,0.552,0.826,+
STAM_P,75,0.6,0.552,0.826,+
ZKSCAN4_P,40,0.6,0.552,0.826,+
MAPKAPK2_P,91,0.59,0.552,0.826,+
ACVR1B_P,45,0.59,0.554,0.828,+
POLR3F_P,73,0.59,0.556,0.829,+
MED23_P,112,0.59,0.556,0.829,+
NAMPT_P,63,0.59,0.556,0.829,+
MED18_P,57,0.59,0.556,0.829,+
MBTD1_P,275,0.59,0.557,0.829,+
CDK18_P,66,0.59,0.558,0.831,+
ZNF706_P,98,0.58,0.559,0.832,+
CTNNB1_P,160,0.58,0.56,0.832,+
GPBP1_P,123,0.58,0.56,0.832,+
SETD3_P,101,0.58,0.561,0.832,+
NDUFS4_P,70,0.58,0.563,0.833,+
PPP1R12A_P,63,0.58,0.563,0.833,+
EWSR1_P,127,0.58,0.564,0.833,+
ZNF579_P,56,0.58,0.565,0.834,+
VOPP1_P,30,0.57,0.566,0.834,+
RXRB_P,89,0.57,0.567,0.834,+
IRF4_P,65,0.57,0.567,0.834,+
HELZ2_P,124,0.57,0.568,0.834,+
PSMC3IP_P,124,0.57,0.569,0.834,+
ZFAND1_P,88,0.57,0.569,0.834,+
MORC3_P,97,0.57,0.569,0.834,+
TSFM_P,117,0.57,0.569,0.834,+
REXO4_P,36,0.57,0.57,0.835,+
FOXJ2_P,82,0.57,0.57,0.835,+
SMAD3_P,66,0.57,0.571,0.835,+
SIN3B_P,59,0.57,0.571,0.836,+
MAP2K2_P,42,0.56,0.573,0.836,+
SMO_P,58,0.56,0.573,0.836,+
ZKSCAN8_P,116,0.56,0.575,0.837,+
USP22_P,76,0.56,0.578,0.839,+
ELOF1_P,69,0.56,0.578,0.839,+
CCDC88C_P,57,0.55,0.58,0.841,+
ZNF776_P,41,0.55,0.583,0.844,+
PEX11B_P,80,0.55,0.583,0.844,+
FURIN_P,82,0.55,0.585,0.846,+
DGKZ_P,101,0.55,0.585,0.846,+
HSF2_P,129,0.55,0.586,0.846,+
SHB_P,48,0.54,0.59,0.85,+
TBC1D8B_P,96,0.54,0.59,0.85,+
EIF2AK3_P,73,0.54,0.591,0.85,+
IPO8_P,40,0.54,0.591,0.85,+
TAF12_P,100,0.54,0.592,0.851,+
TRRAP_P,216,0.54,0.592,0.851,+
SFSWAP_P,84,0.53,0.595,0.855,+
EPHA4_P,80,0.53,0.596,0.855,+
GAB1_P,73,0.53,0.596,0.855,+
FGD6_P,65,0.53,0.596,0.855,+
SRA1_P,76,0.53,0.597,0.856,+
CBX4_P,133,0.53,0.598,0.856,+
PPIC_P,58,0.53,0.598,0.856,+
SCAND1_P,146,0.52,0.601,0.857,+
RLIM_P,94,0.52,0.602,0.857,+
ICK_P,70,0.52,0.603,0.857,+
FANCL_P,108,0.52,0.603,0.857,+
TRAF1_P,25,0.52,0.604,0.858,+
BNIP3_P,31,0.52,0.604,0.858,+
HMGB1_P,63,0.52,0.604,0.858,+
IGBP1_P,66,0.52,0.605,0.858,+
HELZ_P,45,0.52,0.605,0.858,+
NPHP4_P,56,0.52,0.606,0.858,+
SLK_P,49,0.51,0.608,0.859,+
GPS2_P,64,0.51,0.608,0.859,+
TFIP11_P,50,0.51,0.61,0.861,+
VDR_P,149,0.51,0.611,0.862,+
NR1D2_P,103,0.51,0.613,0.864,+
SLC30A9_P,89,0.5,0.615,0.864,+
ARL5B_P,48,0.5,0.615,0.864,+
SIPA1L3_P,52,0.5,0.615,0.864,+
ZMYM4_P,84,0.5,0.615,0.864,+
MED4_P,26,0.5,0.615,0.864,+
APLF_P,56,0.5,0.615,0.864,+
BRD4_P,82,0.5,0.617,0.864,+
APC_P,91,0.5,0.617,0.864,+
ZNF746_P,72,0.5,0.617,0.864,+
SMARCC2_P,145,0.5,0.617,0.864,+
CC2D1A_P,93,0.5,0.618,0.865,+
PHIP_P,126,0.5,0.619,0.865,+
MEAF6_P,131,0.5,0.62,0.865,+
ZNF740_P,47,0.5,0.62,0.865,+
WIZ_P,78,0.5,0.62,0.865,+
SMAD1_P,27,0.49,0.625,0.87,+
TAOK1_P,137,0.49,0.625,0.87,+
ARID3B_P,87,0.49,0.626,0.87,+
HIVEP2_P,117,0.49,0.626,0.87,+
ZNF641_P,88,0.49,0.627,0.87,+
PLCG1_P,91,0.49,0.628,0.87,+
EIF4A2_P,131,0.48,0.63,0.873,+
AKT2_P,27,0.48,0.631,0.873,+
NPAT_P,75,0.48,0.631,0.873,+
KCTD1_P,313,0.48,0.632,0.874,+
ASB9_P,34,0.48,0.633,0.874,+
SAP30_P,85,0.48,0.633,0.875,+
NFATC1_P,42,0.48,0.634,0.875,+
DIDO1_P,57,0.47,0.636,0.876,+
ATG5_P,40,0.47,0.636,0.876,+
SIRT5_P,130,0.47,0.637,0.876,+
EPHB6_P,54,0.47,0.637,0.876,+
F3_P,71,0.47,0.638,0.877,+
TGIF1_P,56,0.47,0.639,0.877,+
ZNF430_P,72,0.47,0.64,0.878,+
RIC8B_P,47,0.47,0.64,0.878,+
CSNK1D_P,47,0.47,0.641,0.879,+
SIX5_P,75,0.46,0.642,0.879,+
MSL3_P,69,0.46,0.646,0.883,+
ARFGEF1_P,26,0.46,0.647,0.883,+
AKAP8_P,38,0.45,0.651,0.888,+
GABPB2_P,54,0.45,0.653,0.89,+
TAF8_P,61,0.45,0.654,0.891,+
TERF2_P,81,0.45,0.654,0.891,+
SDHD_P,91,0.45,0.654,0.891,+
CHURC1_P,129,0.45,0.655,0.891,+
SQSTM1_P,61,0.45,0.656,0.891,+
DAPP1_P,44,0.45,0.656,0.891,+
POU2F2_P,35,0.44,0.658,0.892,+
PSD3_P,45,0.44,0.658,0.892,+
CBFA2T2_P,149,0.44,0.659,0.893,+
HACD3_P,43,0.44,0.659,0.893,+
ATM_P,99,0.44,0.663,0.897,+
RFX1_P,169,0.44,0.663,0.897,+
PKD2_P,51,0.43,0.666,0.898,+
RARA_P,161,0.43,0.666,0.898,+
HIRA_P,62,0.43,0.666,0.898,+
NFX1_P,66,0.43,0.669,0.9,+
INSR_P,50,0.43,0.669,0.9,+
USF2_P,68,0.43,0.67,0.901,+
VIMP_P,72,0.42,0.671,0.902,+
ASH1L_P,112,0.42,0.673,0.902,+
PSD4_P,33,0.42,0.673,0.902,+
UBE2V1_P,67,0.42,0.674,0.902,+
OTUD7B_P,65,0.42,0.675,0.902,+
CHAF1B_P,183,0.42,0.675,0.902,+
ZFP1_P,87,0.42,0.676,0.903,+
ZC3H14_P,83,0.41,0.679,0.905,+
GLI2_P,151,0.41,0.679,0.905,+
GLI3_P,124,0.41,0.68,0.905,+
MYO10_P,74,0.41,0.68,0.905,+
TBC1D10A_P,59,0.41,0.68,0.905,+
TBL1XR1_P,122,0.41,0.681,0.905,+
ZBTB38_P,114,0.41,0.681,0.906,+
ZBTB48_P,99,0.41,0.682,0.906,+
KMT2E_P,90,0.41,0.682,0.906,+
MMS19_P,81,0.41,0.684,0.906,+
JADE1_P,236,0.4,0.686,0.907,+
GARNL3_P,87,0.4,0.689,0.909,+
ING1_P,126,0.4,0.69,0.909,+
PML_P,123,0.4,0.693,0.911,+
SMAD6_P,62,0.4,0.693,0.911,+
KAT8_P,150,0.39,0.693,0.911,+
BACH1_P,171,0.39,0.694,0.913,+
RAD1_P,35,0.39,0.695,0.913,+
LDB1_P,44,0.39,0.696,0.914,+
FIZ1_P,35,0.39,0.696,0.914,+
OSMR_P,77,0.39,0.697,0.914,+
CAP1_P,108,0.39,0.697,0.914,+
SAP130_P,191,0.38,0.701,0.917,+
GATAD2B_P,30,0.38,0.701,0.917,+
CECR2_P,72,0.38,0.701,0.917,+
BRWD1_P,58,0.38,0.702,0.917,+
ZNF281_P,135,0.38,0.705,0.919,+
C9_P,54,0.38,0.707,0.92,+
SGK1_P,42,0.38,0.707,0.92,+
ZC3H12D_P,36,0.37,0.708,0.921,+
IRS1_P,65,0.37,0.708,0.921,+
MS4A1_P,25,0.37,0.709,0.921,+
MXD4_P,113,0.37,0.712,0.923,+
ZBTB10_P,54,0.37,0.712,0.923,+
ARFGEF3_P,30,0.37,0.714,0.925,+
SMOC2_P,47,0.37,0.715,0.925,+
ZNF691_P,103,0.36,0.716,0.925,+
TGFBR1_P,123,0.36,0.716,0.925,+
ERCC8_P,59,0.36,0.717,0.926,+
FAM175A_P,82,0.36,0.718,0.926,+
RGS10_P,38,0.36,0.719,0.927,+
RCOR2_P,51,0.36,0.72,0.927,+
ZBTB17_P,116,0.36,0.72,0.927,+
ZNF592_P,58,0.36,0.72,0.927,+
ARHGAP26_P,46,0.36,0.721,0.927,+
PPP1R10_P,64,0.36,0.722,0.927,+
PFDN5_P,299,0.35,0.723,0.928,+
CTBP2_P,106,0.35,0.723,0.928,+
PCLO_P,83,0.35,0.724,0.928,+
MYSM1_P,90,0.35,0.727,0.931,+
DGKE_P,111,0.35,0.728,0.932,+
FSTL1_P,59,0.34,0.732,0.935,+
SOX21_P,62,0.34,0.735,0.938,+
NFE2L1_P,86,0.34,0.737,0.939,+
ZNF195_P,58,0.33,0.738,0.939,+
PTOV1_P,266,0.33,0.738,0.939,+
GRK2_P,82,0.33,0.743,0.942,+
PPP4R1_P,36,0.33,0.743,0.942,+
ZBTB7C_P,136,0.32,0.745,0.943,+
OGFR_P,95,0.32,0.745,0.943,+
ARHGAP12_P,27,0.32,0.745,0.943,+
IGF2R_P,150,0.32,0.745,0.943,+
SAP30L_P,180,0.32,0.746,0.943,+
BCR_P,55,0.32,0.746,0.943,+
KMT5B_P,190,0.32,0.747,0.944,+
NR2F1_P,79,0.32,0.751,0.946,+
TRAF5_P,80,0.32,0.752,0.946,+
TET2_P,97,0.32,0.752,0.946,+
JUN_P,53,0.32,0.752,0.946,+
LGALS3BP_P,68,0.31,0.753,0.947,+
STAT1_P,62,0.31,0.755,0.948,+
SNAPC4_P,232,0.31,0.756,0.949,+
MYO9A_P,93,0.31,0.757,0.949,+
ZNF319_P,93,0.31,0.757,0.949,+
ADA_P,26,0.31,0.757,0.949,+
THAP11_P,43,0.31,0.758,0.949,+
RAP2A_P,54,0.31,0.759,0.95,+
IKZF4_P,215,0.31,0.759,0.95,+
PTGES_P,59,0.31,0.759,0.95,+
SARNP_P,178,0.3,0.76,0.95,+
ARHGAP1_P,75,0.3,0.761,0.951,+
SNX29_P,44,0.3,0.763,0.951,+
AJUBA_P,145,0.3,0.765,0.951,+
PLEKHG1_P,99,0.3,0.766,0.951,+
PHF10_P,130,0.3,0.766,0.952,+
PRRX2_P,72,0.3,0.767,0.952,+
NSD1_P,131,0.3,0.767,0.952,+
MED28_P,50,0.29,0.769,0.954,+
DLL1_P,46,0.29,0.77,0.954,+
PHLDA3_P,78,0.29,0.771,0.955,+
ARID1B_P,138,0.29,0.772,0.956,+
TBC1D16_P,87,0.29,0.775,0.956,+
DDX17_P,61,0.29,0.775,0.956,+
ROBO1_P,83,0.29,0.775,0.956,+
TRADD_P,117,0.28,0.777,0.956,+
PBXIP1_P,109,0.28,0.777,0.956,+
PRKCD_P,130,0.28,0.777,0.956,+
USP9X_P,71,0.28,0.777,0.956,+
ATF2_P,122,0.28,0.777,0.956,+
L3MBTL3_P,161,0.28,0.779,0.958,+
TBX1_P,45,0.28,0.781,0.96,+
BDP1_P,127,0.28,0.781,0.96,+
ASB3_P,66,0.28,0.782,0.96,+
JUND_P,107,0.28,0.783,0.96,+
BLNK_P,45,0.27,0.783,0.961,+
ZNF148_P,120,0.27,0.785,0.961,+
ZC3H7B_P,67,0.27,0.786,0.961,+
TAF11_P,78,0.27,0.787,0.961,+
STK17A_P,85,0.27,0.787,0.961,+
MAF1_P,165,0.27,0.787,0.961,+
MED12L_P,357,0.27,0.788,0.962,+
KLF5_P,67,0.27,0.789,0.962,+
TNIP2_P,67,0.27,0.79,0.963,+
ZNF696_P,116,0.27,0.79,0.963,+
PRKAB1_P,49,0.26,0.793,0.966,+
ERF_P,42,0.26,0.794,0.966,+
INPP4A_P,53,0.26,0.795,0.967,+
SOS1_P,152,0.26,0.795,0.967,+
SBNO2_P,216,0.26,0.796,0.967,+
ANTXR1_P,58,0.26,0.796,0.967,+
GSN_P,51,0.26,0.796,0.967,+
IFT27_P,50,0.25,0.799,0.97,+
CBX5_P,73,0.25,0.802,0.972,+
ARL8A_P,50,0.25,0.804,0.973,+
PIK3C2B_P,29,0.25,0.805,0.973,+
MADD_P,57,0.25,0.805,0.974,+
ANXA4_P,34,0.24,0.807,0.975,+
GNG10_P,95,0.24,0.808,0.975,+
EGLN1_P,258,0.24,0.81,0.975,+
ZNF827_P,73,0.24,0.81,0.975,+
SREBF2_P,107,0.24,0.81,0.975,+
GTF2IRD2_P,60,0.24,0.81,0.975,+
APPL1_P,189,0.24,0.812,0.976,+
ZNF136_P,46,0.24,0.812,0.976,+
MNT_P,255,0.24,0.812,0.976,+
GZF1_P,58,0.24,0.813,0.976,+
LRRFIP2_P,44,0.24,0.813,0.976,+
KMT5C_P,152,0.23,0.816,0.979,+
ECE1_P,103,0.23,0.816,0.979,+
ZBTB39_P,123,0.23,0.816,0.979,+
SLC9A1_P,100,0.23,0.819,0.979,+
ATRIP_P,31,0.23,0.82,0.979,+
AKAP11_P,86,0.23,0.821,0.979,+
APP_P,74,0.23,0.821,0.979,+
KLK6_P,49,0.23,0.822,0.979,+
NRF1_P,95,0.23,0.822,0.979,+
OVOL2_P,68,0.23,0.822,0.979,+
ASB6_P,54,0.23,0.822,0.979,+
LZTR1_P,99,0.22,0.822,0.979,+
ARHGEF7_P,42,0.22,0.824,0.981,+
ZNF687_P,78,0.22,0.825,0.981,+
ZFHX4_P,58,0.22,0.827,0.982,+
POLR2L_P,135,0.22,0.827,0.982,+
PAK1_P,27,0.22,0.829,0.983,+
HMG20A_P,60,0.21,0.83,0.984,+
CDCA7L_P,150,0.21,0.832,0.985,+
HNRNPD_P,69,0.21,0.832,0.985,+
SIPA1L2_P,136,0.21,0.833,0.985,+
UBE3A_P,121,0.21,0.834,0.985,+
GPC3_P,67,0.21,0.834,0.985,+
ZNF821_P,121,0.21,0.836,0.986,+
SIPA1L1_P,47,0.21,0.836,0.986,+
GATAD1_P,73,0.21,0.837,0.986,+
ZC3H12A_P,118,0.2,0.838,0.987,+
DUOX2_P,70,0.2,0.838,0.987,+
TCEA3_P,158,0.2,0.839,0.987,+
BRCC3_P,38,0.2,0.84,0.987,+
HMGCR_P,99,0.2,0.841,0.987,+
ARF3_P,61,0.2,0.841,0.987,+
CERS2_P,55,0.2,0.842,0.987,+
ZNF446_P,65,0.2,0.843,0.987,+
NF1_P,79,0.2,0.843,0.987,+
SRGAP2_P,72,0.2,0.843,0.987,+
CUX1_P,65,0.2,0.843,0.987,+
SOX13_P,75,0.2,0.844,0.987,+
ZNF639_P,356,0.2,0.844,0.987,+
RAB23_P,61,0.2,0.844,0.987,+
ZNF263_P,34,0.19,0.847,0.987,+
SUPT16H_P,32,0.19,0.847,0.987,+
DCAF6_P,210,0.19,0.848,0.987,+
IRF2BP2_P,97,0.19,0.849,0.987,+
MX1_P,56,0.19,0.851,0.988,+
EPHA7_P,55,0.19,0.851,0.988,+
DOT1L_P,96,0.19,0.852,0.988,+
TCF12_P,78,0.19,0.853,0.988,+
VAV2_P,65,0.18,0.853,0.989,+
TLE4_P,63,0.18,0.855,0.989,+
CSNK1G1_P,33,0.18,0.855,0.989,+
PATZ1_P,126,0.18,0.857,0.99,+
RAD17_P,76,0.18,0.858,0.99,+
PRMT6_P,29,0.18,0.858,0.99,+
JMJD1C_P,214,0.18,0.859,0.99,+
TCEAL4_P,98,0.18,0.859,0.99,+
RAB40C_P,53,0.17,0.861,0.99,+
ZNF407_P,110,0.17,0.862,0.99,+
CLDN4_P,111,0.17,0.862,0.99,+
CREB3L4_P,114,0.17,0.862,0.99,+
TPRA1_P,80,0.17,0.864,0.99,+
PER2_P,58,0.17,0.864,0.99,+
ZNF688_P,117,0.17,0.866,0.99,+
GOLT1B_P,43,0.17,0.866,0.99,+
ZDHHC12_P,105,0.17,0.867,0.991,+
PICK1_P,46,0.17,0.867,0.991,+
DDIT4_P,34,0.17,0.868,0.991,+
RB1CC1_P,69,0.16,0.87,0.991,+
ROCK1_P,70,0.16,0.872,0.993,+
BCL11B_P,58,0.16,0.872,0.993,+
RBM15B_P,74,0.16,0.874,0.994,+
PLXNB2_P,99,0.16,0.874,0.994,+
ZNF414_P,75,0.16,0.876,0.995,+
ZNF25_P,125,0.16,0.876,0.995,+
RNF2_P,156,0.16,0.877,0.995,+
SATB2_P,49,0.16,0.877,0.995,+
ACTR5_P,92,0.15,0.877,0.995,+
TNFAIP3_P,30,0.15,0.878,0.995,+
ZFP36L1_P,55,0.15,0.878,0.995,+
QKI_P,59,0.15,0.879,0.995,+
UBA3_P,97,0.15,0.88,0.995,+
BRDT_P,99,0.15,0.88,0.995,+
ZCCHC11_P,66,0.15,0.88,0.995,+
HTATIP2_P,112,0.15,0.881,0.995,+
CSNK2A2_P,29,0.15,0.882,0.996,+
PKN2_P,42,0.15,0.884,0.997,+
SRFBP1_P,131,0.14,0.885,0.998,+
SIRT1_P,53,0.14,0.887,0.999,+
PPFIA1_P,75,0.14,0.887,0.999,+
ZNF629_P,43,0.14,0.888,0.999,+
TIGD1_P,114,0.14,0.888,0.999,+
PLEKHG4B_P,46,0.14,0.888,0.999,+
ZNF428_P,87,0.14,0.889,0.999,+
FNBP1_P,36,0.14,0.89,1,+
GNG5_P,150,0.13,0.893,1,+
RBM38_P,106,0.13,0.893,1,+
WNT4_P,61,0.13,0.894,1,+
PDCD4_P,58,0.13,0.895,1,+
CYTH3_P,41,0.13,0.895,1,+
HOXC4_P,59,0.13,0.895,1,+
RAB33B_P,88,0.13,0.898,1,+
BTG1_P,193,0.13,0.9,1,+
HNRNPDL_P,88,0.13,0.9,1,+
TAF1B_P,76,0.12,0.901,1,+
IRF9_P,43,0.12,0.901,1,+
ZNF692_P,227,0.12,0.905,1,+
PER3_P,124,0.12,0.906,1,+
NSMCE3_P,71,0.12,0.906,1,+
TIGD2_P,87,0.12,0.907,1,+
GTF2E1_P,60,0.12,0.908,1,+
EXT2_P,61,0.11,0.91,1,+
APH1B_P,31,0.11,0.91,1,+
ZNF200_P,45,0.11,0.912,1,+
SSBP3_P,193,0.11,0.913,1,+
RASSF6_P,41,0.11,0.916,1,+
NMRAL1_P,99,0.1,0.918,1,+
GNAI1_P,42,0.1,0.919,1,+
PAK4_P,41,0.1,0.919,1,+
TSHZ3_P,44,0.1,0.92,1,+
PIK3CB_P,33,0.1,0.92,1,+
GON4L_P,82,0.1,0.921,1,+
DPYSL5_P,43,0.1,0.922,1,+
RNF141_P,125,0.1,0.922,1,+
ZNF124_P,75,0.1,0.922,1,+
PYCARD_P,94,0.1,0.924,1,+
EHMT1_P,92,0.09,0.925,1,+
BAIAP2_P,69,0.09,0.926,1,+
NR0B1_P,147,0.09,0.926,1,+
SNCAIP_P,63,0.09,0.927,1,+
ZNF649_P,38,0.09,0.928,1,+
KCNH1_P,29,0.09,0.928,1,+
ZNF260_P,45,0.09,0.929,1,+
ZRANB2_P,84,0.09,0.929,1,+
SRCAP_P,39,0.09,0.931,1,+
HCAR3_P,76,0.09,0.931,1,+
SHISA5_P,84,0.08,0.933,1,+
IL10RB_P,33,0.08,0.933,1,+
USP20_P,70,0.08,0.933,1,+
SETD1B_P,99,0.08,0.936,1,+
ZCCHC2_P,85,0.08,0.936,1,+
BHLHE40_P,81,0.08,0.937,1,+
RING1_P,142,0.08,0.938,1,+
EFNA1_P,58,0.08,0.938,1,+
ZGPAT_P,214,0.08,0.939,1,+
ZNF24_P,76,0.08,0.94,1,+
COPS3_P,59,0.07,0.941,1,+
RYK_P,38,0.07,0.941,1,+
BANP_P,98,0.07,0.942,1,+
AGPAT2_P,95,0.07,0.942,1,+
ZNF398_P,69,0.07,0.945,1,+
ZNF282_P,54,0.07,0.946,1,+
NRK_P,60,0.07,0.946,1,+
YAF2_P,83,0.07,0.946,1,+
GIGYF1_P,119,0.07,0.946,1,+
ZNF417_P,47,0.07,0.946,1,+
ZNF101_P,112,0.07,0.946,1,+
ATXN1_P,151,0.07,0.947,1,+
MED12_P,234,0.07,0.948,1,+
ZC3H7A_P,45,0.07,0.948,1,+
GTF2H2C_P,81,0.07,0.948,1,+
ZNF239_P,58,0.07,0.948,1,+
DMD_P,128,0.06,0.948,1,+
FZD2_P,53,0.06,0.949,1,+
ZCCHC4_P,66,0.06,0.949,1,+
ZSCAN5A_P,68,0.06,0.952,1,+
SORT1_P,46,0.06,0.953,1,+
CERK_P,74,0.06,0.953,1,+
ARHGEF28_P,60,0.06,0.954,1,+
CSRNP2_P,79,0.06,0.955,1,+
FGFR4_P,38,0.05,0.957,1,+
SREBF1_P,59,0.05,0.957,1,+
ARL2BP_P,58,0.05,0.958,1,+
PKNOX1_P,61,0.05,0.958,1,+
ZNF335_P,148,0.05,0.959,1,+
GPRC5B_P,76,0.05,0.959,1,+
WDR90_P,78,0.05,0.96,1,+
ZBTB25_P,56,0.05,0.961,1,+
CHD6_P,142,0.05,0.962,1,+
TFAP2B_P,74,0.05,0.962,1,+
HOMER1_P,76,0.05,0.962,1,+
SMAD5_P,164,0.05,0.962,1,+
MED13_P,84,0.05,0.962,1,+
ZDHHC24_P,114,0.05,0.963,1,+
ZNF280D_P,52,0.05,0.964,1,+
ZDBF2_P,53,0.04,0.964,1,+
ZNF264_P,40,0.04,0.964,1,+
ZNF275_P,70,0.04,0.965,1,+
SRF_P,52,0.04,0.965,1,+
EID2_P,33,0.04,0.966,1,+
ZNF544_P,36,0.04,0.967,1,+
ZNF548_P,39,0.04,0.968,1,+
ZNF813_P,30,0.04,0.968,1,+
BRAF_P,43,0.04,0.969,1,+
ZCCHC3_P,56,0.04,0.971,1,+
TBC1D17_P,50,0.04,0.971,1,+
RHOT1_P,92,0.04,0.971,1,+
ZNF391_P,76,0.04,0.972,1,+
STMN3_P,51,0.03,0.972,1,+
TAF13_P,163,0.03,0.973,1,+
CARD11_P,26,0.03,0.974,1,+
JARID2_P,114,0.03,0.976,1,+
MAF_P,103,0.03,0.976,1,+
ZNF440_P,54,0.03,0.977,1,+
HIPK3_P,84,0.03,0.978,1,+
ZSCAN12_P,37,0.03,0.979,1,+
SHARPIN_P,83,0.03,0.979,1,+
ZNF628_P,65,0.03,0.979,1,+
ZNF845_P,80,0.03,0.979,1,+
GTF2H2_P,45,0.03,0.979,1,+
ZNF805_P,57,0.03,0.979,1,+
TBC1D22B_P,34,0.03,0.98,1,+
CDK5_P,40,0.02,0.98,1,+
GRK6_P,63,0.02,0.98,1,+
HOXD9_P,50,0.02,0.981,1,+
VAC14_P,88,0.02,0.982,1,+
FBXO11_P,55,0.02,0.982,1,+
CAMLG_P,90,0.02,0.983,1,+
TEAD2_P,51,0.02,0.983,1,+
SMARCA2_P,161,0.02,0.984,1,+
PRKD2_P,66,0.02,0.984,1,+
SNX17_P,93,0.02,0.984,1,+
ZBTB5_P,55,0.02,0.984,1,+
MAPK8IP1_P,95,0.02,0.985,1,+
TIGD7_P,106,0.02,0.986,1,+
ZNF551_P,45,0.02,0.986,1,+
PCGF2_P,84,0.02,0.987,1,+
TBC1D20_P,33,0.02,0.987,1,+
JMY_P,148,0.01,0.988,1,+
DBP_P,79,0.01,0.989,1,+
PHF2_P,72,0.01,0.989,1,+
PKDREJ_P,38,0.01,0.989,1,+
EDAR_P,68,0.01,0.989,1,+
ARHGAP39_P,106,0.01,0.99,1,+
UBE2D1_P,78,0.01,0.99,1,+
ST18_P,48,0.01,0.993,1,+
MITF_P,105,0.01,0.993,1,+
IRF7_P,100,0.01,0.993,1,+
AKIRIN2_P,87,0.01,0.995,1,+
IL15RA_P,27,0.01,0.995,1,+
SP4_P,96,0,0.996,1,-
FOXP2_P,103,0,0.997,1,-
TBL1Y_P,70,0,0.999,1,-
NFYC_P,206,0,0.999,1,-
ZKSCAN3_P,47,0,1,1,-
NCOA3_P,73,0,1,1,-
PROX1_P,102,0,1,1,-
BAX_P,124,0,0.999,1,-
SCG2_P,43,0,0.999,1,-
ACAP3_P,62,0,0.999,1,-
ZFPM1_P,82,0,0.998,1,-
ERN1_P,73,0,0.997,1,-
ECD_P,62,0,0.997,1,-
