Regulon,Size,NES,p.value,FDR,Sign
ATF1_P,88,0.52,0.604,0.81,+
INSR_P,126,0.52,0.604,0.811,+
NAMPT_P,42,0.52,0.605,0.811,+
MAZ_P,115,0.52,0.605,0.811,+
ICAM1_P,205,0.52,0.606,0.811,+
FLNA_P,61,0.51,0.608,0.813,+
BASP1_P,330,0.51,0.612,0.815,+
CAV1_P,40,0.51,0.612,0.815,+
ZNF521_P,54,0.51,0.613,0.815,+
SIRT6_P,273,0.5,0.614,0.815,+
MYO18A_P,51,0.5,0.614,0.815,+
TBC1D17_P,86,0.5,0.615,0.816,+
MYO9B_P,62,0.5,0.616,0.816,+
CHD4_P,95,0.5,0.616,0.816,+
HOMER3_P,93,0.5,0.618,0.816,+
CDC5L_P,48,0.5,0.618,0.816,+
MYBBP1A_P,274,0.5,0.618,0.816,+
EEF1D_P,83,0.5,0.618,0.816,+
GIT1_P,102,0.5,0.619,0.817,+
GNG10_P,68,0.5,0.62,0.818,+
ITGB5_P,83,0.49,0.623,0.82,+
RAP2A_P,44,0.49,0.626,0.822,+
TAF9_P,133,0.48,0.628,0.822,+
ZBTB21_P,81,0.48,0.628,0.822,+
KLF16_P,84,0.48,0.628,0.822,+
CIR1_P,67,0.48,0.628,0.822,+
CAD_P,73,0.48,0.629,0.822,+
SNX29_P,45,0.48,0.632,0.824,+
RABGAP1L_P,54,0.48,0.632,0.824,+
ARL2_P,94,0.48,0.632,0.824,+
ANP32A_P,59,0.48,0.633,0.825,+
DDX20_P,142,0.48,0.635,0.826,+
ZNF384_P,166,0.47,0.635,0.827,+
SEMA4C_P,83,0.47,0.637,0.828,+
PLCD1_P,66,0.47,0.639,0.83,+
SFMBT1_P,152,0.47,0.639,0.83,+
S100A1_P,41,0.46,0.642,0.834,+
ADA_P,83,0.46,0.644,0.836,+
ZNF579_P,75,0.46,0.644,0.836,+
NEK4_P,65,0.46,0.645,0.837,+
TRIM38_P,68,0.46,0.646,0.837,+
TBC1D10B_P,67,0.46,0.647,0.838,+
EFS_P,73,0.46,0.647,0.838,+
PKN1_P,77,0.46,0.649,0.839,+
RAB31_P,67,0.46,0.649,0.839,+
KDM5C_P,81,0.45,0.65,0.839,+
MIER3_P,41,0.45,0.65,0.839,+
BCOR_P,98,0.45,0.65,0.839,+
PDLIM1_P,169,0.45,0.654,0.843,+
WNK1_P,34,0.45,0.656,0.843,+
KDM6A_P,43,0.44,0.657,0.845,+
SIN3A_P,40,0.44,0.659,0.846,+
LRCH4_P,147,0.44,0.659,0.846,+
KLF13_P,50,0.44,0.661,0.848,+
RAD1_P,81,0.44,0.663,0.848,+
ITGBL1_P,68,0.44,0.663,0.848,+
NR1H2_P,36,0.44,0.663,0.848,+
C1QBP_P,279,0.43,0.664,0.848,+
HUS1_P,69,0.43,0.664,0.848,+
AZU1_P,47,0.43,0.665,0.848,+
LIN54_P,62,0.43,0.666,0.848,+
FSTL1_P,111,0.43,0.666,0.848,+
ELF1_P,54,0.43,0.669,0.851,+
ULK1_P,83,0.43,0.671,0.851,+
ZNF574_P,29,0.42,0.672,0.852,+
TCERG1_P,176,0.42,0.672,0.852,+
EIF2A_P,95,0.42,0.673,0.852,+
TBL3_P,93,0.42,0.674,0.852,+
CHMP1A_P,191,0.42,0.674,0.852,+
PMS2_P,65,0.42,0.675,0.852,+
ZKSCAN4_P,40,0.42,0.675,0.853,+
ASH1L_P,109,0.42,0.677,0.854,+
ARL8B_P,102,0.42,0.678,0.854,+
ETV6_P,106,0.42,0.678,0.854,+
RAB35_P,54,0.41,0.679,0.855,+
PTRF_P,424,0.41,0.683,0.859,+
ZNF593_P,72,0.41,0.683,0.859,+
SIRT3_P,143,0.41,0.684,0.86,+
E4F1_P,92,0.41,0.685,0.86,+
OR4P4_P,39,0.41,0.685,0.86,+
SFPQ_P,98,0.4,0.686,0.86,+
RAB2B_P,131,0.4,0.687,0.861,+
FLT1_P,58,0.4,0.688,0.862,+
ZFHX3_P,36,0.4,0.69,0.864,+
BCLAF1_P,124,0.4,0.691,0.865,+
APP_P,88,0.39,0.693,0.865,+
MED16_P,91,0.39,0.693,0.865,+
CASP8_P,177,0.39,0.694,0.865,+
LRP5_P,39,0.39,0.695,0.866,+
ROR2_P,52,0.39,0.695,0.866,+
MBIP_P,41,0.39,0.697,0.868,+
MED22_P,94,0.39,0.698,0.868,+
PPP2R2D_P,97,0.39,0.699,0.868,+
SHOC2_P,41,0.39,0.7,0.868,+
PIK3CA_P,126,0.38,0.701,0.869,+
MAF1_P,92,0.38,0.703,0.87,+
DNLZ_P,52,0.38,0.704,0.871,+
CEBPB_P,72,0.38,0.705,0.871,+
FOXK1_P,110,0.38,0.705,0.871,+
PDGFRB_P,78,0.38,0.707,0.871,+
RAB33B_P,73,0.37,0.708,0.872,+
NXN_P,43,0.37,0.708,0.872,+
RBM14_P,36,0.37,0.708,0.872,+
ARF5_P,52,0.37,0.709,0.873,+
TANK_P,98,0.37,0.709,0.873,+
RRAD_P,55,0.37,0.711,0.874,+
OGFR_P,102,0.37,0.712,0.874,+
FOXJ2_P,27,0.37,0.712,0.874,+
CAPS_P,64,0.37,0.714,0.875,+
ERCC3_P,179,0.37,0.714,0.875,+
NARFL_P,224,0.36,0.715,0.875,+
PLEKHA1_P,61,0.36,0.72,0.88,+
PTK2_P,101,0.36,0.721,0.881,+
HNRNPUL1_P,88,0.35,0.724,0.882,+
TAF6_P,94,0.35,0.725,0.882,+
CASP1_P,39,0.35,0.726,0.882,+
NKRF_P,97,0.35,0.726,0.882,+
QKI_P,169,0.35,0.726,0.882,+
EVI5L_P,61,0.35,0.726,0.882,+
CBX8_P,100,0.35,0.726,0.882,+
NSMCE1_P,90,0.35,0.726,0.882,+
FGA_P,45,0.35,0.727,0.882,+
IL17RA_P,64,0.35,0.727,0.882,+
ERF_P,54,0.35,0.728,0.882,+
SMARCE1_P,96,0.35,0.728,0.882,+
PARP14_P,256,0.35,0.729,0.882,+
HDAC11_P,234,0.35,0.729,0.882,+
ITPR2_P,77,0.34,0.73,0.882,+
RAB23_P,95,0.34,0.731,0.882,+
ATF7IP_P,71,0.34,0.731,0.882,+
ZMIZ2_P,58,0.34,0.732,0.882,+
RINT1_P,63,0.34,0.732,0.882,+
PPP2CB_P,41,0.34,0.733,0.883,+
UBE3A_P,82,0.34,0.735,0.883,+
IRAK1_P,35,0.34,0.735,0.883,+
HDAC9_P,146,0.34,0.736,0.883,+
TSFM_P,90,0.34,0.737,0.884,+
DGKD_P,51,0.33,0.74,0.885,+
CSNK1G1_P,46,0.33,0.741,0.886,+
LPIN2_P,125,0.33,0.742,0.887,+
CDK9_P,45,0.33,0.743,0.887,+
STK10_P,54,0.33,0.745,0.889,+
LCK_P,34,0.32,0.745,0.889,+
TAOK1_P,91,0.32,0.749,0.891,+
APAF1_P,50,0.32,0.749,0.891,+
HLTF_P,86,0.32,0.75,0.891,+
EPHA3_P,40,0.32,0.752,0.892,+
DDR2_P,82,0.32,0.752,0.893,+
STK17B_P,68,0.31,0.753,0.893,+
ACTR5_P,132,0.31,0.755,0.894,+
MAX_P,101,0.31,0.755,0.894,+
MECP2_P,68,0.31,0.756,0.895,+
ALCAM_P,66,0.31,0.757,0.895,+
NOTCH3_P,112,0.31,0.757,0.895,+
CYTH3_P,49,0.3,0.76,0.898,+
SNX17_P,76,0.3,0.762,0.898,+
ZNF598_P,92,0.3,0.763,0.898,+
ZMYM2_P,46,0.3,0.764,0.9,+
GSK3A_P,54,0.3,0.765,0.9,+
CDK4_P,79,0.3,0.766,0.9,+
IRF5_P,123,0.29,0.77,0.903,+
EGR1_P,69,0.29,0.771,0.903,+
MAP2K2_P,166,0.29,0.771,0.903,+
ZFYVE26_P,48,0.29,0.772,0.903,+
CENPB_P,102,0.29,0.773,0.904,+
USF1_P,112,0.29,0.775,0.904,+
MAPKAPK3_P,86,0.28,0.778,0.906,+
CYTH2_P,54,0.28,0.778,0.906,+
ZNF462_P,80,0.28,0.78,0.906,+
DPYSL3_P,54,0.28,0.78,0.907,+
SRGAP1_P,41,0.28,0.782,0.908,+
CTNNBIP1_P,49,0.27,0.788,0.913,+
TFAP4_P,58,0.27,0.788,0.913,+
HGS_P,94,0.27,0.788,0.913,+
ARHGEF12_P,57,0.27,0.789,0.913,+
LITAF_P,98,0.27,0.79,0.914,+
NPHP4_P,96,0.26,0.791,0.914,+
PRMT7_P,118,0.26,0.792,0.914,+
GPSM3_P,30,0.26,0.794,0.914,+
RASIP1_P,40,0.26,0.794,0.914,+
TENM4_P,38,0.26,0.794,0.914,+
TARBP2_P,88,0.26,0.795,0.914,+
RAP1GDS1_P,63,0.26,0.795,0.914,+
ARHGEF7_P,72,0.26,0.796,0.914,+
EPS15_P,72,0.26,0.797,0.914,+
SREBF1_P,42,0.26,0.797,0.914,+
GUCY2C_P,102,0.26,0.799,0.916,+
ACVR1_P,62,0.25,0.799,0.916,+
RAB12_P,156,0.25,0.801,0.916,+
PKIG_P,76,0.25,0.805,0.919,+
SUPT20H_P,250,0.24,0.807,0.921,+
SP140_P,145,0.24,0.808,0.921,+
TGFB1_P,80,0.24,0.812,0.923,+
PTPRA_P,65,0.24,0.813,0.924,+
ARID2_P,59,0.23,0.815,0.924,+
CTNNAL1_P,79,0.23,0.816,0.925,+
CBLB_P,57,0.23,0.818,0.926,+
DDAH2_P,48,0.23,0.819,0.927,+
DVL2_P,68,0.23,0.82,0.927,+
STK11_P,94,0.23,0.82,0.927,+
ARHGEF1_P,109,0.23,0.821,0.927,+
TADA3_P,38,0.23,0.822,0.927,+
ARHGAP6_P,77,0.22,0.823,0.928,+
EMSY_P,177,0.22,0.823,0.928,+
HMG20B_P,97,0.22,0.825,0.928,+
BCL2L13_P,58,0.22,0.825,0.928,+
MSRB2_P,45,0.22,0.825,0.928,+
TLE3_P,45,0.22,0.826,0.928,+
USP33_P,32,0.22,0.828,0.93,+
SIGIRR_P,78,0.22,0.829,0.931,+
YWHAE_P,84,0.22,0.829,0.931,+
LMCD1_P,211,0.21,0.832,0.933,+
MNDA_P,459,0.21,0.835,0.933,+
MAFG_P,121,0.21,0.836,0.933,+
CYTH1_P,77,0.21,0.836,0.933,+
DDX54_P,97,0.21,0.837,0.934,+
VPS25_P,137,0.2,0.842,0.935,+
ZDHHC13_P,147,0.2,0.843,0.935,+
SMC3_P,63,0.2,0.843,0.935,+
TBC1D25_P,82,0.2,0.843,0.935,+
JUN_P,59,0.2,0.845,0.935,+
SCARB1_P,44,0.19,0.845,0.936,+
NCOA3_P,39,0.19,0.846,0.936,+
ZBTB11_P,63,0.19,0.847,0.936,+
ATP6AP2_P,108,0.19,0.847,0.936,+
ZDHHC18_P,168,0.19,0.848,0.936,+
ABCA1_P,57,0.19,0.848,0.936,+
MTF1_P,51,0.19,0.849,0.937,+
NRGN_P,87,0.18,0.854,0.941,+
SORBS3_P,92,0.18,0.854,0.941,+
CIAO1_P,144,0.18,0.855,0.942,+
EHMT1_P,77,0.18,0.857,0.943,+
ITGA1_P,59,0.18,0.858,0.944,+
GTF2E1_P,161,0.18,0.859,0.944,+
ZNF277_P,120,0.18,0.86,0.944,+
PURB_P,70,0.18,0.86,0.944,+
MKL1_P,117,0.18,0.861,0.944,+
S100A11_P,126,0.18,0.861,0.944,+
EIF2AK4_P,33,0.17,0.862,0.945,+
ENDOG_P,132,0.17,0.863,0.945,+
SORT1_P,67,0.17,0.864,0.945,+
BCL11B_P,144,0.17,0.865,0.946,+
THY1_P,66,0.17,0.865,0.946,+
PRMT1_P,45,0.17,0.868,0.946,+
ZBTB12_P,58,0.17,0.868,0.946,+
FUS_P,52,0.17,0.868,0.946,+
MAP3K11_P,62,0.17,0.869,0.946,+
APOA1_P,70,0.16,0.869,0.946,+
GMEB1_P,66,0.16,0.869,0.946,+
GAPVD1_P,48,0.16,0.871,0.946,+
CD47_P,73,0.16,0.871,0.946,+
PSMD9_P,73,0.16,0.871,0.946,+
CCNL1_P,151,0.16,0.873,0.946,+
CHD1_P,73,0.16,0.873,0.946,+
PDCD6_P,56,0.16,0.873,0.946,+
TFCP2_P,100,0.16,0.873,0.946,+
FCGR2B_P,35,0.16,0.874,0.946,+
NCOA6_P,68,0.16,0.874,0.947,+
RPTOR_P,79,0.16,0.876,0.949,+
HDAC5_P,248,0.15,0.877,0.949,+
ZNF280C_P,46,0.15,0.878,0.949,+
HMOX1_P,26,0.15,0.88,0.95,+
MARK2_P,51,0.15,0.88,0.95,+
PLXND1_P,61,0.15,0.882,0.95,+
NACA_P,213,0.15,0.882,0.95,+
ZDHHC4_P,94,0.15,0.883,0.95,+
SLC7A1_P,41,0.14,0.885,0.952,+
MBD3_P,150,0.14,0.886,0.953,+
TOM1L1_P,71,0.14,0.887,0.953,+
RAB32_P,81,0.14,0.889,0.955,+
TSC1_P,82,0.14,0.889,0.955,+
PPP1R2_P,101,0.14,0.89,0.955,+
IKBKE_P,94,0.14,0.891,0.955,+
ACAP3_P,75,0.14,0.891,0.955,+
ZNF131_P,52,0.14,0.891,0.955,+
RAB14_P,51,0.14,0.892,0.956,+
RBM10_P,109,0.14,0.892,0.956,+
TRAF6_P,77,0.13,0.895,0.956,+
RIPK2_P,65,0.13,0.896,0.957,+
ADGRG3_P,38,0.13,0.899,0.959,+
ZNF460_P,46,0.13,0.899,0.959,+
TFB1M_P,67,0.12,0.902,0.959,+
AZI2_P,56,0.12,0.902,0.959,+
MUL1_P,51,0.12,0.902,0.959,+
ZFYVE16_P,105,0.12,0.903,0.959,+
CSNK1G2_P,73,0.12,0.903,0.959,+
NF1_P,74,0.12,0.905,0.96,+
MED8_P,168,0.12,0.906,0.96,+
FGD5_P,66,0.12,0.906,0.96,+
ZFYVE27_P,69,0.12,0.908,0.963,+
FLII_P,109,0.11,0.91,0.964,+
ZNF687_P,186,0.11,0.91,0.964,+
AKAP13_P,38,0.11,0.912,0.964,+
WIZ_P,38,0.11,0.914,0.965,+
FCER1G_P,35,0.1,0.917,0.966,+
MAP3K8_P,58,0.1,0.917,0.966,+
MED24_P,103,0.1,0.917,0.966,+
CC2D1A_P,77,0.1,0.919,0.967,+
KDSR_P,54,0.1,0.92,0.967,+
PIAS4_P,31,0.1,0.92,0.967,+
CALCOCO1_P,74,0.1,0.923,0.97,+
SH2B2_P,64,0.1,0.924,0.97,+
COL4A3BP_P,71,0.09,0.924,0.97,+
VAPA_P,121,0.09,0.925,0.97,+
ZNF688_P,128,0.09,0.925,0.97,+
ARFGEF2_P,64,0.09,0.925,0.97,+
CSPG4_P,63,0.09,0.927,0.971,+
PPP1R9B_P,57,0.09,0.928,0.971,+
POU2F1_P,30,0.09,0.928,0.971,+
HTATSF1_P,189,0.09,0.929,0.971,+
CLEC5A_P,37,0.09,0.929,0.971,+
PLEKHH3_P,80,0.09,0.931,0.972,+
TBC1D31_P,44,0.09,0.932,0.972,+
ZC3HC1_P,60,0.09,0.932,0.972,+
PRKCSH_P,65,0.08,0.933,0.972,+
TRIM32_P,107,0.08,0.933,0.972,+
CBX4_P,107,0.08,0.934,0.972,+
ZNF668_P,119,0.08,0.935,0.972,+
TNFAIP3_P,41,0.08,0.935,0.972,+
ARL6_P,71,0.08,0.935,0.972,+
OPHN1_P,94,0.08,0.936,0.972,+
MED23_P,121,0.08,0.937,0.972,+
RGS12_P,62,0.08,0.938,0.972,+
ZBTB1_P,69,0.08,0.939,0.973,+
HBS1L_P,77,0.08,0.94,0.973,+
SMARCD2_P,141,0.08,0.94,0.973,+
ITGAX_P,31,0.07,0.941,0.973,+
ILF3_P,137,0.07,0.944,0.975,+
COLEC12_P,33,0.07,0.945,0.975,+
IGF2R_P,49,0.07,0.946,0.975,+
ZNF276_P,110,0.07,0.947,0.975,+
TSPAN6_P,72,0.07,0.947,0.976,+
RIPK1_P,89,0.06,0.949,0.976,+
RAC3_P,101,0.06,0.949,0.976,+
CCNT2_P,198,0.06,0.95,0.976,+
ARFGAP2_P,59,0.06,0.951,0.977,+
STAG2_P,100,0.06,0.951,0.977,+
TRIM27_P,48,0.06,0.955,0.979,+
SLTM_P,128,0.05,0.957,0.98,+
MINK1_P,91,0.05,0.962,0.983,+
ZC3HAV1_P,62,0.04,0.965,0.985,+
HOMEZ_P,127,0.04,0.966,0.985,+
RAP1A_P,81,0.04,0.968,0.987,+
MTCH1_P,44,0.04,0.969,0.987,+
SETDB1_P,166,0.04,0.969,0.987,+
FBXW11_P,122,0.04,0.971,0.987,+
COPRS_P,162,0.04,0.971,0.987,+
RASGRF2_P,88,0.03,0.973,0.987,+
LTBR_P,38,0.03,0.974,0.987,+
MCL1_P,59,0.03,0.974,0.987,+
ASXL2_P,296,0.03,0.974,0.987,+
APPL2_P,115,0.03,0.975,0.987,+
YPEL5_P,75,0.03,0.975,0.987,+
KAT2A_P,209,0.03,0.977,0.989,+
TAF11_P,112,0.03,0.977,0.989,+
CHAF1A_P,184,0.03,0.977,0.989,+
GOLPH3_P,67,0.03,0.978,0.989,+
PTGIS_P,34,0.02,0.98,0.991,+
AGK_P,53,0.02,0.981,0.991,+
ITGB7_P,29,0.02,0.982,0.992,+
PLXNC1_P,86,0.02,0.983,0.992,+
GNB4_P,91,0.02,0.983,0.992,+
RBM15B_P,186,0.02,0.985,0.992,+
MAP2K7_P,77,0.02,0.985,0.992,+
NMRAL1_P,236,0.02,0.985,0.992,+
SMARCA4_P,93,0.02,0.986,0.992,+
ASCC2_P,71,0.02,0.987,0.992,+
HNRNPDL_P,110,0.02,0.987,0.993,+
SLC9A3R1_P,82,0.02,0.988,0.993,+
MDC1_P,45,0.01,0.988,0.993,+
ZNF629_P,60,0.01,0.992,0.995,+
FGF2_P,36,0.01,0.992,0.995,+
RAB8B_P,93,0.01,0.993,0.995,+
ZFAND2B_P,61,0.01,0.994,0.997,+
NCOR2_P,81,0.01,0.996,0.998,+
NFKBIA_P,64,0,0.997,0.998,-
MYH11_P,88,0,0.997,0.998,-
PTPRK_P,63,0,0.999,0.999,-
PLRG1_P,59,0,0.998,0.998,-
REXO4_P,53,0,0.997,0.998,-
SH3BGRL_P,53,0.01,0.993,0.995,-
ZNF652_P,103,0.01,0.99,0.994,-
MTA1_P,49,0.01,0.989,0.993,-
E2F4_P,122,0.01,0.989,0.993,-
LRRK1_P,67,0.02,0.984,0.992,-
PRPF6_P,112,0.02,0.984,0.992,-
PC_P,72,0.02,0.983,0.992,-
ZFR_P,123,0.02,0.983,0.992,-
TYROBP_P,44,0.03,0.978,0.989,-
JUNB_P,85,0.03,0.975,0.988,-
PKIA_P,164,0.03,0.974,0.987,-
BCL7A_P,102,0.03,0.973,0.987,-
POLR3C_P,150,0.03,0.973,0.987,-
MCTS1_P,192,0.04,0.972,0.987,-
SNIP1_P,47,0.04,0.971,0.987,-
GNA12_P,42,0.04,0.969,0.987,-
MEF2D_P,62,0.04,0.969,0.987,-
BANP_P,63,0.04,0.969,0.987,-
SORCS2_P,41,0.04,0.965,0.985,-
AKT1S1_P,62,0.04,0.965,0.985,-
MED18_P,144,0.04,0.964,0.985,-
MAPK8IP3_P,88,0.05,0.963,0.984,-
FOXP4_P,156,0.05,0.962,0.984,-
ING4_P,46,0.05,0.961,0.983,-
ARHGEF25_P,60,0.05,0.961,0.983,-
GJA1_P,33,0.05,0.961,0.983,-
BCAM_P,83,0.05,0.957,0.98,-
MPZL1_P,170,0.05,0.957,0.98,-
TMED1_P,90,0.06,0.955,0.979,-
ALS2_P,59,0.06,0.955,0.979,-
XPC_P,51,0.06,0.955,0.979,-
MRRF_P,88,0.06,0.954,0.979,-
STK17A_P,42,0.06,0.951,0.977,-
MLH1_P,43,0.06,0.949,0.976,-
RFX5_P,89,0.07,0.948,0.976,-
LRP1_P,79,0.07,0.946,0.975,-
ZNF672_P,92,0.07,0.946,0.975,-
CREBBP_P,68,0.07,0.946,0.975,-
VLDLR_P,32,0.07,0.945,0.975,-
SAFB2_P,130,0.07,0.945,0.975,-
JMJD1C_P,81,0.07,0.944,0.975,-
SOS1_P,81,0.07,0.942,0.974,-
THBS1_P,52,0.07,0.941,0.973,-
MBD1_P,175,0.08,0.939,0.973,-
ABL1_P,71,0.08,0.939,0.973,-
CREG1_P,136,0.08,0.938,0.972,-
ITGB3_P,30,0.08,0.936,0.972,-
TULP3_P,67,0.08,0.935,0.972,-
IRF8_P,91,0.08,0.935,0.972,-
ARFIP2_P,57,0.08,0.934,0.972,-
AGAP1_P,73,0.08,0.934,0.972,-
NCS1_P,61,0.08,0.934,0.972,-
TIE1_P,37,0.09,0.931,0.972,-
LDB1_P,118,0.09,0.931,0.972,-
NFKB1_P,72,0.09,0.929,0.971,-
ZMYND8_P,126,0.09,0.929,0.971,-
DOK2_P,34,0.09,0.927,0.971,-
DPF2_P,70,0.09,0.926,0.97,-
SIPA1_P,103,0.1,0.924,0.97,-
MORF4L2_P,157,0.1,0.924,0.97,-
BAG1_P,43,0.1,0.92,0.967,-
HIPK1_P,43,0.1,0.92,0.967,-
ARID3A_P,85,0.1,0.917,0.966,-
MCC_P,46,0.11,0.916,0.966,-
TERF1_P,69,0.11,0.915,0.966,-
ELL_P,105,0.11,0.914,0.965,-
MED12_P,49,0.11,0.914,0.965,-
PGRMC2_P,81,0.11,0.912,0.964,-
SMAD2_P,127,0.11,0.912,0.964,-
RPS6KB1_P,34,0.11,0.912,0.964,-
RFC1_P,179,0.11,0.912,0.964,-
ZNF148_P,60,0.11,0.911,0.964,-
MED7_P,102,0.11,0.911,0.964,-
BAZ1B_P,54,0.12,0.905,0.96,-
SIRT1_P,67,0.12,0.905,0.96,-
ATRIP_P,84,0.12,0.903,0.959,-
ARL2BP_P,68,0.12,0.902,0.959,-
PSMC5_P,27,0.12,0.902,0.959,-
ZNF318_P,61,0.12,0.901,0.959,-
ZGPAT_P,146,0.13,0.899,0.959,-
PADI4_P,190,0.13,0.898,0.958,-
SMAD5_P,54,0.13,0.898,0.958,-
ADNP_P,54,0.13,0.896,0.957,-
TSC2_P,37,0.13,0.894,0.956,-
RAB20_P,48,0.13,0.894,0.956,-
PATJ_P,67,0.13,0.894,0.956,-
ROBO2_P,41,0.13,0.894,0.956,-
TERF2_P,119,0.14,0.891,0.955,-
AGAP3_P,85,0.15,0.883,0.95,-
TRIM22_P,127,0.15,0.883,0.95,-
DPYSL2_P,30,0.15,0.883,0.95,-
FAM126A_P,57,0.15,0.882,0.95,-
RABL2B_P,119,0.15,0.882,0.95,-
GRK6_P,64,0.15,0.88,0.95,-
SENP1_P,39,0.15,0.879,0.949,-
C14orf169_P,169,0.15,0.878,0.949,-
DLG5_P,40,0.15,0.878,0.949,-
LEMD3_P,57,0.15,0.878,0.949,-
PICK1_P,58,0.16,0.873,0.946,-
ZNF292_P,62,0.16,0.872,0.946,-
AGFG2_P,49,0.16,0.871,0.946,-
IKBKG_P,74,0.16,0.87,0.946,-
RAB27A_P,59,0.17,0.868,0.946,-
KHDRBS1_P,46,0.17,0.867,0.946,-
SNAPC5_P,100,0.17,0.867,0.946,-
KDM3B_P,148,0.17,0.867,0.946,-
HIVEP2_P,75,0.17,0.866,0.946,-
DCLK2_P,88,0.17,0.865,0.946,-
PIN1_P,92,0.17,0.864,0.945,-
HOXD9_P,47,0.17,0.863,0.945,-
TRAF3IP2_P,58,0.17,0.862,0.945,-
PTPN1_P,51,0.18,0.86,0.944,-
FGD2_P,49,0.18,0.859,0.944,-
TRIM24_P,78,0.18,0.858,0.944,-
CAMK2A_P,239,0.18,0.858,0.944,-
RGS19_P,78,0.18,0.857,0.943,-
CNTNAP1_P,90,0.19,0.852,0.94,-
ZNF654_P,36,0.19,0.851,0.939,-
PRKAG2_P,43,0.19,0.846,0.936,-
ADNP2_P,63,0.2,0.845,0.935,-
YBX1_P,63,0.2,0.845,0.935,-
VAPB_P,67,0.2,0.844,0.935,-
TRRAP_P,50,0.2,0.844,0.935,-
ZBTB17_P,105,0.2,0.844,0.935,-
HMGN5_P,94,0.2,0.844,0.935,-
DDX1_P,156,0.2,0.844,0.935,-
DIXDC1_P,48,0.2,0.842,0.935,-
LILRB4_P,33,0.2,0.842,0.935,-
TRIM13_P,61,0.2,0.842,0.935,-
TBC1D10C_P,31,0.2,0.841,0.935,-
ZNF282_P,62,0.2,0.841,0.935,-
GNL1_P,76,0.2,0.841,0.935,-
ZFYVE1_P,104,0.2,0.84,0.935,-
PHLDA3_P,51,0.2,0.839,0.935,-
MRGPRF_P,48,0.21,0.835,0.933,-
SND1_P,281,0.21,0.835,0.933,-
HIVEP3_P,56,0.21,0.835,0.933,-
TBC1D20_P,49,0.21,0.835,0.933,-
BNC2_P,131,0.21,0.835,0.933,-
ITGB2_P,32,0.21,0.834,0.933,-
WNT2_P,33,0.21,0.834,0.933,-
CNOT7_P,40,0.21,0.834,0.933,-
THAP11_P,67,0.21,0.833,0.933,-
ZFPL1_P,135,0.21,0.832,0.933,-
RBFOX2_P,62,0.22,0.827,0.929,-
FCGR2A_P,36,0.22,0.825,0.928,-
FOXK2_P,248,0.22,0.824,0.928,-
HABP4_P,230,0.22,0.824,0.928,-
TMEM30A_P,74,0.22,0.824,0.928,-
LZTR1_P,86,0.23,0.822,0.927,-
ZCCHC6_P,63,0.23,0.82,0.927,-
SUPT4H1_P,121,0.23,0.819,0.927,-
RBM39_P,171,0.23,0.819,0.927,-
SH2D2A_P,61,0.23,0.818,0.926,-
KDM4B_P,103,0.23,0.814,0.924,-
RYBP_P,133,0.24,0.814,0.924,-
HMBOX1_P,40,0.24,0.814,0.924,-
TAB1_P,25,0.24,0.813,0.924,-
CPS1_P,31,0.24,0.812,0.923,-
U2AF2_P,77,0.24,0.812,0.923,-
PTPN6_P,35,0.24,0.812,0.923,-
ZNF24_P,60,0.24,0.811,0.923,-
AHCTF1_P,49,0.24,0.811,0.923,-
NDEL1_P,77,0.24,0.811,0.923,-
F2R_P,66,0.24,0.81,0.923,-
DYRK1B_P,104,0.24,0.81,0.923,-
TFAM_P,63,0.25,0.806,0.92,-
HCFC1_P,70,0.25,0.805,0.919,-
BCKDK_P,63,0.25,0.805,0.919,-
ZCCHC14_P,56,0.25,0.804,0.919,-
ERCC2_P,115,0.25,0.804,0.919,-
ACVR2A_P,65,0.25,0.803,0.919,-
PRKD1_P,51,0.25,0.801,0.916,-
AKAP10_P,68,0.25,0.8,0.916,-
ZNF512_P,60,0.26,0.797,0.914,-
WHSC1L1_P,104,0.26,0.797,0.914,-
DUSP22_P,53,0.26,0.796,0.914,-
OGT_P,146,0.26,0.796,0.914,-
RASSF5_P,25,0.26,0.796,0.914,-
ITSN2_P,73,0.26,0.795,0.914,-
STAT5A_P,128,0.26,0.793,0.914,-
FRY_P,96,0.26,0.793,0.914,-
SUPT6H_P,86,0.26,0.793,0.914,-
RALGAPA2_P,31,0.26,0.792,0.914,-
RHOT1_P,62,0.26,0.791,0.914,-
ERCC8_P,185,0.27,0.791,0.914,-
PIK3C3_P,38,0.27,0.789,0.914,-
ELOF1_P,113,0.27,0.787,0.913,-
SPHK2_P,54,0.28,0.782,0.908,-
CHD8_P,61,0.28,0.782,0.908,-
AKAP9_P,76,0.28,0.78,0.906,-
FST_P,134,0.28,0.78,0.906,-
PPBP_P,53,0.28,0.779,0.906,-
PMF1_P,75,0.28,0.778,0.906,-
ABT1_P,167,0.28,0.777,0.905,-
MIB2_P,56,0.29,0.775,0.904,-
AFF4_P,128,0.29,0.775,0.904,-
PRKAR1B_P,58,0.29,0.775,0.904,-
NFIC_P,57,0.29,0.775,0.904,-
ARHGEF17_P,61,0.29,0.774,0.904,-
PTPRJ_P,47,0.29,0.773,0.904,-
CCM2_P,67,0.29,0.772,0.904,-
ARID5B_P,35,0.29,0.772,0.903,-
MNT_P,79,0.29,0.771,0.903,-
FER_P,37,0.29,0.771,0.903,-
LPP_P,54,0.29,0.77,0.903,-
