Regulon	Size	NES	p.value	FDR	Sign
ZNF391	51	1.25	0.21	0.447	+
PROX1	99	1.25	0.211	0.447	+
PSEN2	40	1.25	0.211	0.447	+
THRAP3	102	1.25	0.211	0.447	+
RUNDC3A	51	1.25	0.211	0.448	+
HMGN1	90	1.25	0.211	0.448	+
EDARADD	28	1.25	0.212	0.448	+
ZNF831	80	1.25	0.212	0.45	+
SIX2	41	1.24	0.213	0.451	+
LIFR	48	1.24	0.214	0.451	+
ZNF226	37	1.24	0.214	0.451	+
LRP5	68	1.24	0.214	0.452	+
UBN1	42	1.24	0.215	0.453	+
MAPK8IP3	77	1.24	0.216	0.454	+
OPN1SW	43	1.24	0.217	0.456	+
HIST1H4F	40	1.23	0.217	0.456	+
NFATC2	110	1.23	0.218	0.457	+
MAP3K12	49	1.23	0.218	0.458	+
STK4	37	1.23	0.219	0.458	+
MXD1	97	1.23	0.219	0.458	+
SNF8	43	1.23	0.22	0.459	+
TXNRD1	79	1.23	0.22	0.46	+
SKIL	36	1.23	0.221	0.46	+
STAMBP	58	1.22	0.221	0.46	+
BCL9	38	1.22	0.221	0.46	+
PI4KB	39	1.22	0.221	0.46	+
SSX1	139	1.22	0.221	0.46	+
ZNF785	100	1.22	0.222	0.461	+
MED21	26	1.22	0.222	0.461	+
EPHB3	36	1.22	0.222	0.461	+
SRSF3	106	1.22	0.222	0.461	+
MAFB	134	1.22	0.223	0.462	+
HSF5	32	1.22	0.223	0.462	+
TAF15	66	1.22	0.223	0.462	+
FOXK1	51	1.22	0.224	0.462	+
PTCH2	64	1.22	0.224	0.462	+
SP6	101	1.21	0.225	0.463	+
PCGF2	95	1.21	0.225	0.463	+
COPRS	45	1.21	0.225	0.463	+
TLK1	86	1.21	0.225	0.463	+
CCDC88C	65	1.21	0.225	0.463	+
IFT172	87	1.21	0.225	0.463	+
ZBTB39	52	1.21	0.226	0.463	+
HCFC2	177	1.21	0.226	0.463	+
GGCT	65	1.21	0.226	0.463	+
RFX5	71	1.21	0.226	0.463	+
LTBR	45	1.21	0.226	0.463	+
SMYD1	108	1.21	0.227	0.465	+
RBM10	70	1.21	0.227	0.465	+
SUDS3	265	1.21	0.227	0.465	+
PCBD2	303	1.21	0.227	0.465	+
PHF20	42	1.21	0.228	0.466	+
SMARCA4	61	1.2	0.229	0.467	+
ZNF672	54	1.2	0.23	0.468	+
GNAT3	25	1.2	0.23	0.468	+
GRM6	52	1.2	0.23	0.468	+
RHOT1	26	1.2	0.231	0.468	+
ARNT	37	1.2	0.231	0.468	+
HIST1H4A	32	1.2	0.231	0.468	+
RAB4A	85	1.2	0.231	0.468	+
PRSS8	34	1.2	0.231	0.468	+
BAIAP2L1	33	1.2	0.231	0.468	+
ITGA2B	60	1.2	0.231	0.468	+
RPTOR	80	1.2	0.231	0.468	+
EP300	55	1.2	0.232	0.468	+
GABRG1	28	1.2	0.232	0.468	+
IFNAR2	28	1.2	0.232	0.468	+
FCER1G	31	1.19	0.232	0.469	+
FOXC2	26	1.19	0.232	0.469	+
KIFAP3	26	1.19	0.232	0.469	+
CNGB3	32	1.19	0.233	0.47	+
RBPJL	53	1.19	0.233	0.471	+
OCRL	44	1.19	0.234	0.472	+
OR2G6	34	1.19	0.234	0.472	+
OR2T10	45	1.19	0.235	0.472	+
ZNF16	41	1.19	0.235	0.473	+
ZAP70	36	1.19	0.235	0.473	+
RPS3	112	1.19	0.235	0.473	+
RPS27L	97	1.19	0.236	0.473	+
ZDHHC1	117	1.19	0.236	0.473	+
RAC1	34	1.19	0.236	0.473	+
TCFL5	59	1.18	0.236	0.474	+
HDGF	155	1.18	0.236	0.474	+
PTPRF	36	1.18	0.237	0.474	+
CSRNP3	55	1.18	0.237	0.475	+
POU5F1	64	1.18	0.238	0.476	+
SOX8	57	1.18	0.238	0.476	+
RIT1	68	1.18	0.239	0.476	+
OR6F1	34	1.18	0.239	0.477	+
DNAJC27	44	1.18	0.24	0.477	+
GDI1	52	1.18	0.24	0.477	+
TMEM30A	29	1.17	0.24	0.478	+
MUTYH	69	1.17	0.24	0.478	+
ZBTB8A	53	1.17	0.24	0.478	+
ACIN1	166	1.17	0.241	0.478	+
IGHMBP2	83	1.17	0.242	0.48	+
RASSF7	102	1.17	0.242	0.48	+
MYC	89	1.17	0.242	0.481	+
CCT6B	83	1.17	0.243	0.481	+
TGIF2	80	1.17	0.243	0.481	+
ITGB3	51	1.17	0.243	0.482	+
PIKFYVE	158	1.16	0.244	0.483	+
ZFP41	64	1.16	0.244	0.483	+
TSC22D3	61	1.16	0.244	0.483	+
NPHP1	109	1.16	0.245	0.485	+
FGD1	31	1.16	0.246	0.485	+
PTK2	56	1.16	0.246	0.485	+
ARHGDIG	35	1.16	0.246	0.485	+
RSG1	93	1.16	0.246	0.485	+
OR10J5	42	1.16	0.247	0.486	+
ARL1	49	1.16	0.247	0.486	+
ARHGAP27	51	1.16	0.248	0.488	+
ADGRF1	47	1.15	0.248	0.488	+
SIVA1	130	1.15	0.248	0.488	+
RGS11	66	1.15	0.249	0.488	+
ARL8A	80	1.15	0.249	0.488	+
DGKE	28	1.15	0.25	0.489	+
TBC1D22B	27	1.15	0.25	0.489	+
SRGAP2	43	1.15	0.251	0.49	+
ZNF716	47	1.15	0.251	0.49	+
STK17A	53	1.15	0.251	0.49	+
ZSWIM3	48	1.15	0.251	0.49	+
GSK3B	30	1.15	0.251	0.49	+
ZC3HAV1	72	1.15	0.252	0.49	+
GLI1	33	1.15	0.252	0.49	+
CAMK2B	47	1.15	0.252	0.49	+
HOXA13	35	1.14	0.253	0.492	+
NF1	33	1.14	0.254	0.493	+
REL	48	1.14	0.254	0.493	+
PHOX2B	108	1.14	0.254	0.493	+
GPR152	39	1.14	0.254	0.493	+
AGPAT1	34	1.14	0.254	0.493	+
CSNK1D	48	1.14	0.254	0.493	+
ZNF573	38	1.14	0.255	0.494	+
FAM126A	61	1.14	0.255	0.494	+
MCL1	42	1.14	0.256	0.495	+
ZNF546	68	1.13	0.257	0.496	+
ZNF808	30	1.13	0.257	0.496	+
APP	101	1.13	0.258	0.497	+
RNF20	66	1.13	0.259	0.497	+
ZNF558	52	1.13	0.259	0.497	+
HTR5A	43	1.13	0.259	0.497	+
SLAMF1	25	1.13	0.259	0.497	+
SOX30	59	1.13	0.259	0.497	+
TSC2	66	1.13	0.259	0.497	+
BIRC3	42	1.13	0.259	0.498	+
OTUD7B	43	1.13	0.26	0.498	+
PLEKHB1	42	1.13	0.26	0.499	+
PPP3CB	67	1.12	0.261	0.499	+
SCRT1	54	1.12	0.261	0.499	+
STAT1	131	1.12	0.261	0.499	+
SMARCA1	98	1.12	0.262	0.501	+
TFEB	104	1.12	0.263	0.502	+
RBM14	57	1.12	0.264	0.503	+
SKAP2	63	1.11	0.265	0.504	+
ZBTB8OS	94	1.11	0.266	0.505	+
SERGEF	64	1.11	0.267	0.506	+
ADGRG3	43	1.11	0.267	0.507	+
ZNF331	28	1.11	0.268	0.508	+
MKLN1	29	1.1	0.27	0.511	+
DLX4	76	1.1	0.271	0.511	+
ZCWPW2	54	1.1	0.271	0.511	+
ASIC2	27	1.1	0.271	0.511	+
KCNH5	55	1.1	0.272	0.512	+
ZNF81	85	1.1	0.273	0.513	+
IGF1	124	1.1	0.273	0.513	+
UNC5A	31	1.1	0.273	0.513	+
CEP290	58	1.1	0.273	0.513	+
SUPT6H	40	1.1	0.273	0.513	+
ING3	79	1.1	0.273	0.513	+
DHCR24	35	1.09	0.274	0.513	+
PDE1A	36	1.09	0.274	0.514	+
TCEAL1	141	1.09	0.275	0.514	+
TRIB2	32	1.09	0.275	0.515	+
CLTC	41	1.09	0.276	0.515	+
CDC42BPG	75	1.09	0.276	0.516	+
IL21R	28	1.09	0.277	0.518	+
RRAGC	52	1.09	0.277	0.518	+
STAT5A	82	1.08	0.279	0.521	+
GPR119	35	1.08	0.279	0.521	+
GPR101	35	1.08	0.28	0.522	+
ZNF830	51	1.08	0.281	0.522	+
OR10T2	32	1.08	0.282	0.523	+
ADAM17	45	1.08	0.282	0.523	+
ZNF750	116	1.08	0.282	0.523	+
OR4D1	30	1.07	0.283	0.524	+
ZDBF2	69	1.07	0.283	0.524	+
ZFC3H1	51	1.07	0.284	0.525	+
ZKSCAN1	72	1.07	0.285	0.526	+
HOXD13	89	1.07	0.285	0.526	+
DVL1	53	1.07	0.285	0.526	+
ARHGAP26	80	1.07	0.286	0.527	+
PLXNC1	52	1.07	0.287	0.529	+
ZFP92	27	1.07	0.287	0.529	+
ANXA9	25	1.06	0.287	0.529	+
ASIC3	41	1.06	0.287	0.529	+
KCNK2	44	1.06	0.288	0.529	+
KCNH3	46	1.06	0.288	0.529	+
LHX1	78	1.06	0.288	0.529	+
GNL1	63	1.06	0.289	0.53	+
APPL2	69	1.06	0.29	0.531	+
ZNF777	75	1.06	0.29	0.531	+
FOXP2	79	1.06	0.29	0.531	+
DLX3	129	1.06	0.291	0.531	+
GTF2IRD1	67	1.06	0.291	0.532	+
TLE4	41	1.05	0.292	0.533	+
POGK	120	1.05	0.292	0.533	+
RIN1	77	1.05	0.293	0.534	+
WNT1	144	1.05	0.295	0.537	+
SOCS3	41	1.05	0.295	0.537	+
NSMCE1	28	1.04	0.296	0.538	+
ID1	35	1.04	0.296	0.538	+
CYP26B1	27	1.04	0.297	0.538	+
PPP2R5B	31	1.04	0.297	0.538	+
IFNGR2	25	1.04	0.297	0.538	+
OR13H1	34	1.04	0.297	0.538	+
RXFP4	32	1.04	0.298	0.538	+
CAP2	46	1.04	0.298	0.538	+
DOK1	35	1.04	0.298	0.538	+
GNA13	66	1.04	0.298	0.538	+
OGT	106	1.04	0.298	0.538	+
GUCA1A	25	1.04	0.298	0.538	+
CFLAR	26	1.04	0.299	0.538	+
FANCL	42	1.04	0.299	0.538	+
CCL15	28	1.04	0.299	0.539	+
DPYSL5	46	1.04	0.301	0.54	+
TCF25	147	1.03	0.301	0.541	+
OR52N5	31	1.03	0.302	0.541	+
SPIC	52	1.03	0.302	0.541	+
SCML1	39	1.03	0.302	0.541	+
ING5	137	1.03	0.303	0.543	+
OR2M4	34	1.03	0.304	0.545	+
TCEAL5	51	1.03	0.305	0.545	+
C9	35	1.02	0.305	0.546	+
OR4P4	35	1.02	0.306	0.546	+
TGFBRAP1	91	1.02	0.306	0.547	+
MOAP1	33	1.02	0.307	0.547	+
PHTF2	122	1.02	0.307	0.548	+
GABRA3	61	1.02	0.308	0.549	+
HRH3	45	1.02	0.308	0.549	+
IGBP1	41	1.02	0.309	0.549	+
STK38L	40	1.02	0.309	0.549	+
MECOM	143	1.02	0.31	0.55	+
KALRN	35	1.02	0.31	0.55	+
GUCY2F	42	1.01	0.31	0.551	+
OR2G3	27	1.01	0.311	0.551	+
NEUROD2	56	1.01	0.311	0.551	+
ZNF689	38	1.01	0.312	0.552	+
ZNF711	47	1.01	0.312	0.552	+
ADGRB1	55	1.01	0.313	0.553	+
ADRA2B	50	1.01	0.313	0.554	+
ZBTB22	58	1.01	0.314	0.554	+
MED13	43	1.01	0.314	0.554	+
TBC1D24	63	1.01	0.314	0.554	+
HDAC6	76	1.01	0.314	0.554	+
TDGF1P3	33	1.01	0.315	0.555	+
ATM	32	1.01	0.315	0.555	+
SCTR	33	1	0.315	0.555	+
NAB1	222	1	0.315	0.555	+
RHEB	44	1	0.316	0.555	+
PIK3C2B	66	1	0.318	0.558	+
ZNF180	30	1	0.318	0.558	+
MSTN	39	0.99	0.32	0.561	+
DEK	87	0.99	0.321	0.561	+
PDE8A	33	0.99	0.321	0.561	+
EGR4	41	0.99	0.321	0.561	+
RSF1	80	0.99	0.322	0.562	+
MIER1	94	0.99	0.322	0.562	+
BRAF	99	0.99	0.322	0.562	+
TAS2R60	30	0.99	0.322	0.562	+
ARHGEF17	61	0.99	0.323	0.563	+
ZFP1	40	0.99	0.323	0.563	+
AIP	83	0.99	0.323	0.563	+
NR2C2	59	0.99	0.323	0.563	+
S100A11	50	0.99	0.324	0.564	+
GABRA1	31	0.99	0.324	0.564	+
LHX4	34	0.98	0.325	0.564	+
ASXL1	76	0.98	0.325	0.564	+
RAB33B	94	0.98	0.326	0.566	+
ZNF74	80	0.98	0.326	0.566	+
ZNF804A	48	0.98	0.326	0.566	+
TAF8	121	0.98	0.326	0.566	+
TLR3	79	0.98	0.327	0.566	+
ADAM11	57	0.98	0.327	0.567	+
RALGAPB	69	0.98	0.328	0.567	+
OR2A5	31	0.98	0.329	0.568	+
ASB15	29	0.98	0.329	0.568	+
OR4C3	36	0.98	0.33	0.568	+
MAML3	26	0.97	0.33	0.569	+
OR5M10	25	0.97	0.33	0.569	+
ZNF121	51	0.97	0.331	0.57	+
BCL2L13	27	0.97	0.331	0.57	+
MYO10	31	0.97	0.331	0.57	+
FOXN2	163	0.97	0.331	0.57	+
CNBP	195	0.97	0.332	0.571	+
TBC1D3F	25	0.97	0.333	0.571	+
CSNK1G3	59	0.97	0.334	0.572	+
RC3H2	149	0.96	0.335	0.573	+
OR14C36	45	0.96	0.336	0.574	+
TFE3	49	0.96	0.336	0.574	+
SLC30A9	171	0.96	0.337	0.574	+
OR2D3	40	0.96	0.337	0.574	+
PAX9	132	0.96	0.337	0.574	+
ZDHHC17	50	0.96	0.337	0.574	+
SIX6	51	0.96	0.339	0.576	+
ZNF610	31	0.96	0.339	0.576	+
MS4A6E	27	0.96	0.34	0.577	+
DTX1	26	0.95	0.34	0.577	+
TBC1D8B	33	0.95	0.34	0.577	+
BAZ2A	88	0.95	0.34	0.577	+
TSPAN8	93	0.95	0.34	0.577	+
OR10W1	30	0.95	0.341	0.577	+
HTATSF1	75	0.95	0.341	0.577	+
PRKD3	28	0.95	0.341	0.577	+
ZNF23	34	0.95	0.341	0.577	+
OR11A1	31	0.95	0.341	0.577	+
RFC1	52	0.95	0.341	0.577	+
GCM2	46	0.95	0.342	0.578	+
YOD1	56	0.95	0.342	0.578	+
FOXD4L1	36	0.95	0.342	0.578	+
ARL4C	30	0.95	0.342	0.578	+
MAP3K6	60	0.95	0.343	0.578	+
NEK11	49	0.95	0.343	0.578	+
RAP2C	88	0.95	0.343	0.578	+
PGBD1	48	0.95	0.343	0.578	+
KCNH2	34	0.95	0.343	0.578	+
SOX14	85	0.95	0.343	0.578	+
MAX	70	0.95	0.344	0.578	+
HOXD10	55	0.95	0.344	0.578	+
RCOR3	232	0.95	0.345	0.578	+
MYCN	68	0.94	0.345	0.578	+
OR2L3	32	0.94	0.345	0.578	+
PLD1	44	0.94	0.345	0.578	+
ZNF648	70	0.94	0.345	0.579	+
RGS21	36	0.94	0.346	0.58	+
CCNE1	35	0.94	0.346	0.58	+
TEAD2	76	0.94	0.346	0.58	+
RAP1A	67	0.94	0.347	0.58	+
KLHL31	101	0.94	0.347	0.58	+
TAF1B	74	0.94	0.347	0.58	+
RASAL2	43	0.94	0.348	0.58	+
MLLT6	147	0.94	0.349	0.582	+
NTS	25	0.94	0.349	0.582	+
ZKSCAN3	87	0.94	0.35	0.583	+
SRCAP	36	0.93	0.35	0.583	+
SAV1	41	0.93	0.35	0.583	+
NR1I2	72	0.93	0.351	0.584	+
TP53	44	0.93	0.352	0.585	+
FSTL1	49	0.93	0.353	0.585	+
SSTR2	28	0.93	0.353	0.585	+
RBCK1	84	0.93	0.353	0.585	+
PPP1CB	45	0.93	0.353	0.585	+
ZNF540	91	0.93	0.353	0.585	+
ZNF445	50	0.93	0.354	0.585	+
TFDP3	58	0.93	0.354	0.585	+
ZNF740	40	0.93	0.354	0.585	+
BCAR3	62	0.93	0.354	0.585	+
DACH2	72	0.93	0.354	0.585	+
LBP	36	0.93	0.354	0.585	+
PLEKHG7	65	0.93	0.355	0.586	+
SP8	29	0.92	0.355	0.586	+
INSM2	86	0.92	0.356	0.587	+
RORC	193	0.92	0.36	0.591	+
BASP1	164	0.92	0.36	0.591	+
TAF9B	64	0.91	0.361	0.592	+
AKAP3	31	0.91	0.361	0.592	+
ZNF324B	54	0.91	0.362	0.593	+
TRAFD1	87	0.91	0.362	0.594	+
CARF	103	0.91	0.363	0.594	+
RPS14	192	0.91	0.364	0.597	+
ARL4A	25	0.91	0.365	0.597	+
ZNF512	54	0.91	0.365	0.597	+
CCDC47	51	0.91	0.365	0.597	+
TNP1	92	0.91	0.365	0.597	+
PCSK1N	25	0.9	0.368	0.599	+
LY96	44	0.9	0.368	0.599	+
GRN	25	0.9	0.368	0.6	+
ZBTB33	92	0.9	0.368	0.6	+
MAP2K6	34	0.9	0.369	0.6	+
ITGA2	40	0.9	0.369	0.601	+
CX3CL1	40	0.9	0.37	0.601	+
ZFP57	72	0.9	0.371	0.601	+
MARK1	48	0.89	0.372	0.602	+
TFCP2L1	130	0.89	0.372	0.603	+
UBE2B	58	0.89	0.373	0.603	+
HAT1	175	0.89	0.373	0.603	+
RIPPLY1	128	0.89	0.373	0.603	+
TRIB1	42	0.89	0.373	0.603	+
FCER1A	28	0.89	0.373	0.603	+
RAB24	94	0.89	0.374	0.603	+
CRTC1	280	0.89	0.374	0.603	+
GPR52	40	0.89	0.374	0.603	+
CAMKK2	27	0.89	0.374	0.603	+
RBPJ	124	0.89	0.375	0.604	+
PLAGL2	32	0.89	0.376	0.605	+
ZBTB40	170	0.89	0.376	0.605	+
JUND	55	0.89	0.376	0.605	+
GMCL1	237	0.88	0.377	0.605	+
L1CAM	58	0.88	0.377	0.605	+
MS4A10	30	0.88	0.377	0.605	+
ZNF431	96	0.88	0.378	0.606	+
CDK11A	125	0.88	0.378	0.606	+
NR4A2	35	0.88	0.379	0.606	+
ATXN3L	106	0.88	0.38	0.608	+
ARL5A	105	0.88	0.38	0.608	+
NKIRAS1	29	0.87	0.382	0.611	+
CSH2	28	0.87	0.382	0.611	+
KCNH7	48	0.87	0.383	0.611	+
HOXD11	55	0.87	0.383	0.611	+
YBX1	179	0.87	0.383	0.612	+
KHSRP	62	0.87	0.384	0.613	+
ABCC8	36	0.87	0.385	0.613	+
GPR68	30	0.87	0.385	0.614	+
GPR173	37	0.87	0.386	0.615	+
ERN1	55	0.86	0.387	0.616	+
OR10K1	33	0.86	0.388	0.616	+
SEBOX	51	0.86	0.388	0.617	+
HOXA10	39	0.86	0.389	0.617	+
FEV	50	0.86	0.389	0.617	+
NR2C1	41	0.86	0.391	0.619	+
CEP63	41	0.86	0.391	0.619	+
EVX1	68	0.86	0.391	0.62	+
BAK1	26	0.86	0.391	0.62	+
PYDC1	31	0.86	0.391	0.62	+
ZNF181	45	0.86	0.392	0.62	+
IRF2BP2	87	0.85	0.393	0.621	+
ICMT	25	0.85	0.394	0.622	+
TBC1D25	27	0.85	0.394	0.623	+
CERKL	33	0.85	0.394	0.623	+
BAZ2B	35	0.85	0.396	0.624	+
RAD54L2	191	0.85	0.397	0.625	+
PARD3	68	0.85	0.397	0.625	+
CDKN2AIP	56	0.85	0.397	0.625	+
ZCCHC13	47	0.85	0.397	0.625	+
OR2W1	44	0.85	0.397	0.625	+
ZNF221	55	0.84	0.398	0.626	+
MKL1	87	0.84	0.399	0.627	+
ARHGAP42	45	0.84	0.399	0.627	+
IQSEC2	40	0.84	0.399	0.627	+
TRAPPC2	167	0.84	0.399	0.627	+
HIP1	38	0.84	0.4	0.628	+
LTB4R2	49	0.84	0.401	0.628	+
PTK7	56	0.84	0.402	0.628	+
RARA	83	0.84	0.402	0.628	+
GRPR	31	0.84	0.402	0.628	+
BHLHE23	52	0.84	0.403	0.629	+
INPP5B	40	0.84	0.403	0.629	+
PRKCA	27	0.84	0.403	0.629	+
PDGFRA	56	0.83	0.404	0.63	+
HCRTR2	26	0.83	0.404	0.63	+
FBXO31	46	0.83	0.405	0.63	+
ZNF534	54	0.83	0.405	0.631	+
ZNF394	81	0.83	0.407	0.632	+
PDGFRB	62	0.83	0.407	0.632	+
GML	31	0.83	0.407	0.633	+
NFE2L3	56	0.83	0.408	0.633	+
WNK4	53	0.83	0.408	0.633	+
NCOA4	63	0.83	0.408	0.633	+
MYF6	55	0.83	0.408	0.634	+
SSX2	86	0.83	0.408	0.634	+
ESF1	99	0.83	0.409	0.634	+
RXFP3	28	0.82	0.411	0.637	+
CAP1	45	0.82	0.412	0.637	+
NFE2L1	37	0.82	0.412	0.637	+
AURKA	49	0.82	0.412	0.637	+
ZMYM2	54	0.82	0.412	0.637	+
GRB14	60	0.82	0.413	0.637	+
ZNF75A	63	0.82	0.413	0.638	+
ZNF554	82	0.82	0.414	0.639	+
ZNF862	114	0.82	0.415	0.639	+
GRHL1	61	0.82	0.415	0.64	+
EYA3	55	0.82	0.415	0.64	+
HSFX1	36	0.81	0.417	0.641	+
AGAP3	31	0.81	0.417	0.641	+
E2F6	67	0.81	0.417	0.642	+
ASB11	44	0.81	0.418	0.643	+
ARHGEF12	58	0.81	0.418	0.643	+
JMJD7-PLA2G4B	109	0.81	0.419	0.645	+
AFF4	79	0.81	0.42	0.645	+
ZC3H12A	91	0.81	0.421	0.646	+
SF3B1	108	0.81	0.421	0.646	+
JADE1	151	0.8	0.421	0.647	+
BACH1	117	0.8	0.422	0.647	+
NUMA1	115	0.8	0.423	0.647	+
ATXN1	201	0.8	0.423	0.647	+
ZNF699	93	0.8	0.424	0.649	+
GRK7	39	0.8	0.426	0.65	+
GHSR	27	0.8	0.426	0.65	+
RAPGEF1	83	0.8	0.426	0.65	+
OR6P1	34	0.79	0.427	0.65	+
CCND1	40	0.79	0.427	0.65	+
ZNF251	36	0.79	0.429	0.652	+
EVX2	39	0.79	0.429	0.652	+
OR5D14	27	0.79	0.43	0.653	+
PMS2	34	0.79	0.43	0.653	+
RB1CC1	30	0.79	0.43	0.653	+
HES5	45	0.79	0.431	0.653	+
OR51L1	28	0.79	0.431	0.653	+
SAP30BP	60	0.79	0.432	0.653	+
PER2	69	0.78	0.433	0.653	+
SMARCC2	79	0.78	0.433	0.653	+
FLNA	47	0.78	0.433	0.653	+
ZMAT2	43	0.78	0.433	0.654	+
RARG	138	0.78	0.434	0.654	+
ITPR3	84	0.78	0.434	0.655	+
C2CD3	97	0.78	0.435	0.655	+
AKAP11	70	0.78	0.435	0.655	+
GCLC	164	0.78	0.436	0.656	+
BRAP	44	0.78	0.436	0.656	+
MCTP2	29	0.78	0.437	0.657	+
MS4A6A	26	0.78	0.437	0.657	+
TBC1D22A	51	0.78	0.437	0.657	+
GPR160	99	0.77	0.438	0.658	+
TERF1	139	0.77	0.438	0.658	+
OR51M1	27	0.77	0.439	0.658	+
ZNF254	76	0.77	0.439	0.658	+
GPR153	36	0.77	0.439	0.658	+
SP7	53	0.77	0.439	0.658	+
TBC1D32	74	0.77	0.44	0.659	+
OR5B21	28	0.77	0.441	0.66	+
ZHX1	53	0.77	0.441	0.66	+
FBXO8	50	0.77	0.442	0.66	+
EXT1	35	0.77	0.442	0.66	+
LY6E	47	0.77	0.442	0.66	+
TBC1D23	70	0.77	0.442	0.66	+
RHOU	37	0.77	0.444	0.662	+
PRMT7	114	0.76	0.445	0.663	+
HOXD9	50	0.76	0.445	0.663	+
SATB1	80	0.76	0.446	0.664	+
RAP2B	29	0.76	0.446	0.664	+
TCEAL8	66	0.76	0.446	0.664	+
ZBTB12	95	0.76	0.446	0.664	+
ZNF599	52	0.76	0.449	0.666	+
OSTN	31	0.76	0.45	0.667	+
OR51V1	28	0.75	0.451	0.668	+
SARM1	45	0.75	0.451	0.668	+
OR6K6	46	0.75	0.452	0.669	+
CCNT1	200	0.75	0.452	0.669	+
CAMLG	44	0.75	0.453	0.67	+
OR6Y1	49	0.75	0.454	0.67	+
CTCFL	76	0.75	0.456	0.672	+
SQSTM1	47	0.75	0.456	0.672	+
PFDN1	69	0.74	0.457	0.672	+
ZNF646	49	0.74	0.459	0.673	+
MAFA	39	0.74	0.459	0.673	+
GOLPH3	54	0.74	0.459	0.673	+
SRC	46	0.74	0.46	0.673	+
MLH1	58	0.74	0.46	0.674	+
CERS5	28	0.74	0.46	0.674	+
MED26	162	0.74	0.461	0.674	+
HIST1H4L	32	0.74	0.461	0.675	+
OR52D1	30	0.74	0.461	0.675	+
SERTAD3	69	0.74	0.462	0.675	+
OR4C6	30	0.74	0.462	0.675	+
RYK	82	0.73	0.463	0.676	+
OR11G2	32	0.73	0.464	0.676	+
RAB38	26	0.73	0.464	0.676	+
OR10A3	38	0.73	0.465	0.677	+
NCOR2	108	0.73	0.466	0.677	+
MRGPRX2	42	0.73	0.466	0.677	+
ASB9	31	0.73	0.466	0.677	+
ZCCHC10	71	0.73	0.466	0.677	+
NTSR2	29	0.73	0.467	0.677	+
ADCY10	40	0.73	0.467	0.677	+
RNF14	63	0.73	0.468	0.678	+
FZD6	34	0.72	0.469	0.679	+
RAB3A	31	0.72	0.469	0.679	+
ZFP90	67	0.72	0.469	0.679	+
POU5F1B	33	0.72	0.469	0.679	+
MED13L	127	0.72	0.47	0.68	+
FOXN4	111	0.72	0.47	0.68	+
DNMT3A	237	0.72	0.471	0.68	+
KCNH6	35	0.72	0.471	0.68	+
ZNF860	55	0.72	0.471	0.68	+
TCEAL4	106	0.72	0.471	0.68	+
INSIG2	41	0.72	0.471	0.68	+
ZFAND5	120	0.72	0.471	0.68	+
ZNF843	83	0.72	0.472	0.681	+
PROP1	51	0.72	0.472	0.681	+
ASZ1	37	0.72	0.473	0.681	+
STAT4	53	0.72	0.473	0.681	+
ZNF337	118	0.72	0.473	0.681	+
RAB21	30	0.72	0.473	0.681	+
JMJD6	33	0.72	0.473	0.681	+
HBZ	55	0.72	0.474	0.681	+
SLC22A17	40	0.72	0.474	0.681	+
TGIF2LX	80	0.72	0.475	0.681	+
GPR156	79	0.71	0.475	0.681	+
SOS1	114	0.71	0.475	0.681	+
KAT6A	41	0.71	0.475	0.681	+
SERTAD2	123	0.71	0.475	0.681	+
EBF4	155	0.71	0.475	0.681	+
AIRE	43	0.71	0.476	0.681	+
NLK	30	0.71	0.476	0.681	+
NRL	120	0.71	0.476	0.681	+
FEZ2	32	0.71	0.476	0.681	+
ZDHHC22	44	0.71	0.476	0.681	+
DBNL	42	0.71	0.477	0.682	+
EFNA1	121	0.71	0.477	0.682	+
TSHB	37	0.71	0.477	0.682	+
OR9Q1	35	0.71	0.477	0.682	+
ZNF684	77	0.71	0.478	0.683	+
PLXNA3	52	0.71	0.479	0.683	+
ZBTB7B	86	0.71	0.479	0.683	+
NOTCH2NL	48	0.71	0.48	0.684	+
RLIM	86	0.71	0.48	0.684	+
TNK2	95	0.7	0.481	0.685	+
CEP57	44	0.7	0.481	0.685	+
TAF1	126	0.7	0.482	0.686	+
DNAJB6	96	0.7	0.482	0.686	+
ZNF683	66	0.7	0.483	0.687	+
OR2M3	44	0.7	0.483	0.687	+
PLA2G1B	44	0.7	0.484	0.687	+
OR2T34	36	0.7	0.484	0.687	+
PLPP1	34	0.7	0.485	0.688	+
RNF10	49	0.7	0.486	0.689	+
BDKRB2	25	0.7	0.487	0.69	+
ZNF562	30	0.69	0.487	0.69	+
MYLK2	30	0.69	0.487	0.69	+
PDPK1	58	0.69	0.488	0.69	+
NSD1	84	0.69	0.489	0.691	+
PYCARD	40	0.69	0.489	0.691	+
DDX5	72	0.69	0.49	0.692	+
HLF	151	0.69	0.49	0.692	+
CSNK1A1	43	0.69	0.491	0.693	+
PRKAB1	38	0.69	0.491	0.693	+
BCL2L11	43	0.69	0.491	0.693	+
FZD5	30	0.69	0.492	0.693	+
GDF7	74	0.69	0.492	0.693	+
GZMA	25	0.69	0.493	0.694	+
IMPA1	28	0.68	0.494	0.695	+
POU3F1	58	0.68	0.494	0.695	+
NEUROD1	70	0.68	0.494	0.695	+
RPS6KB1	38	0.68	0.497	0.698	+
P2RX3	36	0.68	0.497	0.698	+
KLF13	111	0.68	0.497	0.698	+
KDM5C	45	0.68	0.499	0.699	+
